"Scenario","Technology","Hour","Charging power (MW)","Disharging power (MW)","State of charge (MWh)"
"1","CAES","4233",0.00000,0.00000,17034.39023
"1","PHS","4233",0.00000,0.00000,1296.92907
"1","H2","4233",3701.26471,0.00000,8008125.65630
"1","Li-Ion","4234",0.00000,0.00000,0.00000
"1","CAES","4234",0.00000,0.00000,17034.39023
"1","PHS","4234",0.00000,0.00000,1296.92907
"1","H2","4234",3701.26471,0.00000,8010580.79756
"1","Li-Ion","4235",0.00000,0.00000,0.00000
"1","CAES","4235",0.00000,0.00000,17034.39023
"1","PHS","4235",0.00000,0.00000,1296.92907
"1","H2","4235",3701.26471,0.00000,8013035.93882
"1","Li-Ion","4236",0.00000,0.00000,0.00000
"1","CAES","4236",3346.51636,0.00000,19695.09874
"1","PHS","4236",0.00000,0.00000,1296.92907
"1","H2","4236",3701.26471,0.00000,8015491.08008
"1","Li-Ion","4237",0.00000,0.00000,0.00000
"1","CAES","4237",0.00000,0.00000,19695.09874
"1","PHS","4237",0.00000,0.00000,1296.92907
"1","H2","4237",3701.26471,0.00000,8017946.22133
"1","Li-Ion","4238",0.00000,0.00000,0.00000
"1","CAES","4238",0.00000,0.00000,19695.09874
"1","PHS","4238",0.00000,0.00000,1296.92907
"1","H2","4238",3701.26471,0.00000,8020401.36259
"1","Li-Ion","4239",0.00000,0.00000,0.00000
"1","CAES","4239",0.00000,0.00000,19695.09874
"1","PHS","4239",0.00000,0.00000,1296.92907
"1","H2","4239",3701.26471,0.00000,8022856.50385
"1","Li-Ion","4240",0.00000,0.00000,0.00000
"1","CAES","4240",0.00000,0.00000,19695.09874
"1","PHS","4240",0.00000,0.00000,1296.92907
"1","H2","4240",3701.26471,0.00000,8025311.64511
"1","Li-Ion","4241",0.00000,0.00000,0.00000
"1","CAES","4241",0.00000,0.00000,19695.09874
"1","PHS","4241",0.00000,0.00000,1296.92907
"1","H2","4241",3701.26471,0.00000,8027766.78636
"1","Li-Ion","4242",0.00000,0.00000,0.00000
"1","CAES","4242",0.00000,0.00000,19695.09874
"1","PHS","4242",0.00000,0.00000,1296.92907
"1","H2","4242",3701.26471,0.00000,8030221.92762
"1","Li-Ion","4243",0.00000,0.00000,0.00000
"1","CAES","4243",0.00000,0.00000,19695.09874
"1","PHS","4243",0.00000,0.00000,1296.92907
"1","H2","4243",3701.26471,0.00000,8032677.06888
"1","Li-Ion","4244",0.00000,0.00000,0.00000
"1","CAES","4244",0.00000,0.00000,19695.09874
"1","PHS","4244",0.00000,0.00000,1296.92907
"1","H2","4244",3701.26471,0.00000,8035132.21014
"1","Li-Ion","4245",0.00000,0.00000,0.00000
"1","CAES","4245",0.00000,0.00000,19695.09874
"1","PHS","4245",0.00000,0.00000,1296.92907
"1","H2","4245",3701.26471,0.00000,8037587.35139
"1","Li-Ion","4246",0.00000,0.00000,0.00000
"1","CAES","4246",0.00000,0.00000,19695.09874
"1","PHS","4246",0.00000,0.00000,1296.92907
"1","H2","4246",3701.26471,0.00000,8040042.49265
"1","Li-Ion","4247",0.00000,0.00000,0.00000
"1","CAES","4247",0.00000,0.00000,19695.09874
"1","PHS","4247",3693.58740,0.00000,4563.19663
"1","H2","4247",3701.26471,0.00000,8042497.63391
"1","Li-Ion","4248",0.00000,0.00000,0.00000
"1","CAES","4248",0.00000,0.00000,19695.09874
"1","PHS","4248",0.00000,0.00000,4563.19663
"1","H2","4248",3701.26471,0.00000,8044952.77517
"1","Li-Ion","4249",0.00000,0.00000,0.00000
"1","CAES","4249",0.00000,0.00000,19695.09874
"1","PHS","4249",0.00000,0.00000,4563.19663
"1","H2","4249",3701.26471,0.00000,8047407.91642
"1","Li-Ion","4250",0.00000,0.00000,0.00000
"1","CAES","4250",0.00000,0.00000,19695.09874
"1","PHS","4250",0.00000,0.00000,4563.19663
"1","H2","4250",3701.26471,0.00000,8049863.05768
"1","Li-Ion","4251",0.00000,0.00000,0.00000
"1","CAES","4251",0.00000,0.00000,19695.09874
"1","PHS","4251",0.00000,0.00000,4563.19663
"1","H2","4251",3701.26471,0.00000,8052318.19894
"1","Li-Ion","4252",0.00000,0.00000,0.00000
"1","CAES","4252",0.00000,0.00000,19695.09874
"1","PHS","4252",0.00000,0.00000,4563.19663
"1","H2","4252",3701.26471,0.00000,8054773.34020
"1","Li-Ion","4253",0.00000,0.00000,0.00000
"1","CAES","4253",0.00000,0.00000,19695.09874
"1","PHS","4253",0.00000,0.00000,4563.19663
"1","H2","4253",3701.26471,0.00000,8057228.48145
"1","Li-Ion","4254",0.00000,0.00000,0.00000
"1","CAES","4254",0.00000,0.00000,19695.09874
"1","PHS","4254",0.00000,0.00000,4563.19663
"1","H2","4254",3701.26471,0.00000,8059683.62271
"1","Li-Ion","4255",0.00000,0.00000,0.00000
"1","CAES","4255",0.00000,0.00000,19695.09874
"1","PHS","4255",0.00000,0.00000,4563.19663
"1","H2","4255",3701.26471,0.00000,8062138.76397
"1","Li-Ion","4256",0.00000,0.00000,0.00000
"1","CAES","4256",3346.51636,0.00000,22355.80725
"1","PHS","4256",0.00000,0.00000,4563.19663
"1","H2","4256",3701.26471,0.00000,8064593.90522
"1","Li-Ion","4257",0.00000,0.00000,0.00000
"1","CAES","4257",0.00000,0.00000,22355.80725
"1","PHS","4257",0.00000,0.00000,4563.19663
"1","H2","4257",3701.26471,0.00000,8067049.04648
"1","Li-Ion","4258",0.00000,0.00000,0.00000
"1","CAES","4258",0.00000,0.00000,22355.80725
"1","PHS","4258",0.00000,0.00000,4563.19663
"1","H2","4258",3701.26471,0.00000,8069504.18774
"1","Li-Ion","4259",0.00000,0.00000,0.00000
"1","CAES","4259",0.00000,0.00000,22355.80725
"1","PHS","4259",0.00000,0.00000,4563.19663
"1","H2","4259",3701.26471,0.00000,8071959.32900
"1","Li-Ion","4260",0.00000,0.00000,0.00000
"1","CAES","4260",0.00000,0.00000,22355.80725
"1","PHS","4260",0.00000,0.00000,4563.19663
"1","H2","4260",3701.26471,0.00000,8074414.47025
"1","Li-Ion","4261",974.69813,0.00000,903.89786
"1","CAES","4261",0.00000,0.00000,22355.80725
"1","PHS","4261",0.00000,0.00000,4563.19663
"1","H2","4261",3701.26471,0.00000,8076869.61151
"1","Li-Ion","4262",0.00000,0.00000,903.89786
"1","CAES","4262",0.00000,0.00000,22355.80725
"1","PHS","4262",0.00000,0.00000,4563.19663
"1","H2","4262",3701.26471,0.00000,8079324.75277
"1","Li-Ion","4263",0.00000,0.00000,903.89786
"1","CAES","4263",0.00000,0.00000,22355.80725
"1","PHS","4263",0.00000,0.00000,4563.19663
"1","H2","4263",3701.26471,0.00000,8081779.89403
"1","Li-Ion","4264",0.00000,0.00000,903.89786
"1","CAES","4264",0.00000,0.00000,22355.80725
"1","PHS","4264",3693.58740,0.00000,7829.46418
"1","H2","4264",3701.26471,0.00000,8084235.03528
"1","Li-Ion","4265",0.00000,0.00000,903.89786
"1","CAES","4265",0.00000,0.00000,22355.80725
"1","PHS","4265",0.00000,0.00000,7829.46418
"1","H2","4265",3701.26471,0.00000,8086690.17654
"1","Li-Ion","4266",0.00000,0.00000,903.89786
"1","CAES","4266",0.00000,0.00000,22355.80725
"1","PHS","4266",0.00000,0.00000,7829.46418
"1","H2","4266",3701.26471,0.00000,8089145.31780
"1","Li-Ion","4267",0.00000,0.00000,903.89786
"1","CAES","4267",0.00000,0.00000,22355.80725
"1","PHS","4267",0.00000,0.00000,7829.46418
"1","H2","4267",3701.26471,0.00000,8091600.45906
"1","Li-Ion","4268",0.00000,0.00000,903.89786
"1","CAES","4268",0.00000,0.00000,22355.80725
"1","PHS","4268",0.00000,0.00000,7829.46418
"1","H2","4268",3701.26471,0.00000,8094055.60031
"1","Li-Ion","4269",0.00000,0.00000,903.89786
"1","CAES","4269",0.00000,0.00000,22355.80725
"1","PHS","4269",0.00000,0.00000,7829.46418
"1","H2","4269",3701.26471,0.00000,8096510.74157
"1","Li-Ion","4270",0.00000,0.00000,903.89786
"1","CAES","4270",0.00000,0.00000,22355.80725
"1","PHS","4270",0.00000,0.00000,7829.46418
"1","H2","4270",3701.26471,0.00000,8098965.88283
"1","Li-Ion","4271",0.00000,0.00000,903.89786
"1","CAES","4271",0.00000,0.00000,22355.80725
"1","PHS","4271",0.00000,0.00000,7829.46418
"1","H2","4271",3701.26471,0.00000,8101421.02409
"1","Li-Ion","4272",0.00000,0.00000,903.89786
"1","CAES","4272",0.00000,0.00000,22355.80725
"1","PHS","4272",0.00000,0.00000,7829.46418
"1","H2","4272",3701.26471,0.00000,8103876.16534
"1","Li-Ion","4273",0.00000,0.00000,903.89786
"1","CAES","4273",0.00000,0.00000,22355.80725
"1","PHS","4273",0.00000,0.00000,7829.46418
"1","H2","4273",3701.26471,0.00000,8106331.30660
"1","Li-Ion","4274",0.00000,0.00000,903.89786
"1","CAES","4274",0.00000,0.00000,22355.80725
"1","PHS","4274",0.00000,0.00000,7829.46418
"1","H2","4274",3701.26471,0.00000,8108786.44786
"1","Li-Ion","4275",0.00000,0.00000,903.89786
"1","CAES","4275",0.00000,0.00000,22355.80725
"1","PHS","4275",0.00000,0.00000,7829.46418
"1","H2","4275",3701.26471,0.00000,8111241.58912
"1","Li-Ion","4276",0.00000,0.00000,903.89786
"1","CAES","4276",3346.51636,0.00000,25016.51576
"1","PHS","4276",0.00000,0.00000,7829.46418
"1","H2","4276",3701.26471,0.00000,8113696.73037
"1","Li-Ion","4277",0.00000,0.00000,903.89786
"1","CAES","4277",0.00000,0.00000,25016.51576
"1","PHS","4277",0.00000,0.00000,7829.46418
"1","H2","4277",3701.26471,0.00000,8116151.87163
"1","Li-Ion","4278",0.00000,0.00000,903.89786
"1","CAES","4278",0.00000,0.00000,25016.51576
"1","PHS","4278",0.00000,0.00000,7829.46418
"1","H2","4278",3701.26471,0.00000,8118607.01289
"1","Li-Ion","4279",0.00000,0.00000,903.89786
"1","CAES","4279",0.00000,0.00000,25016.51576
"1","PHS","4279",0.00000,0.00000,7829.46418
"1","H2","4279",3701.26471,0.00000,8121062.15415
"1","Li-Ion","4280",0.00000,0.00000,903.89786
"1","CAES","4280",0.00000,0.00000,25016.51576
"1","PHS","4280",0.00000,0.00000,7829.46418
"1","H2","4280",3701.26471,0.00000,8123517.29540
"1","Li-Ion","4281",0.00000,0.00000,903.89786
"1","CAES","4281",0.00000,0.00000,25016.51576
"1","PHS","4281",3693.58740,0.00000,11095.73173
"1","H2","4281",3701.26471,0.00000,8125972.43666
"1","Li-Ion","4282",0.00000,0.00000,903.89786
"1","CAES","4282",0.00000,0.00000,25016.51576
"1","PHS","4282",0.00000,0.00000,11095.73173
"1","H2","4282",3701.26471,0.00000,8128427.57792
"1","Li-Ion","4283",0.00000,0.00000,903.89786
"1","CAES","4283",0.00000,0.00000,25016.51576
"1","PHS","4283",0.00000,0.00000,11095.73173
"1","H2","4283",3701.26471,0.00000,8130882.71917
"1","Li-Ion","4284",0.00000,0.00000,903.89786
"1","CAES","4284",0.00000,0.00000,25016.51576
"1","PHS","4284",0.00000,0.00000,11095.73173
"1","H2","4284",3701.26471,0.00000,8133337.86043
"1","Li-Ion","4285",0.00000,0.00000,903.89786
"1","CAES","4285",0.00000,0.00000,25016.51576
"1","PHS","4285",0.00000,0.00000,11095.73173
"1","H2","4285",3701.26471,0.00000,8135793.00169
"1","Li-Ion","4286",0.00000,0.00000,903.89786
"1","CAES","4286",0.00000,0.00000,25016.51576
"1","PHS","4286",0.00000,0.00000,11095.73173
"1","H2","4286",3701.26471,0.00000,8138248.14295
"1","Li-Ion","4287",0.00000,0.00000,903.89786
"1","CAES","4287",0.00000,0.00000,25016.51576
"1","PHS","4287",0.00000,0.00000,11095.73173
"1","H2","4287",3701.26471,0.00000,8140703.28420
"1","Li-Ion","4288",0.00000,0.00000,903.89786
"1","CAES","4288",0.00000,0.00000,25016.51576
"1","PHS","4288",0.00000,0.00000,11095.73173
"1","H2","4288",3701.26471,0.00000,8143158.42546
"1","Li-Ion","4289",0.00000,0.00000,903.89786
"1","CAES","4289",0.00000,0.00000,25016.51576
"1","PHS","4289",0.00000,0.00000,11095.73173
"1","H2","4289",3701.26471,0.00000,8145613.56672
"1","Li-Ion","4290",0.00000,0.00000,903.89786
"1","CAES","4290",0.00000,0.00000,25016.51576
"1","PHS","4290",0.00000,0.00000,11095.73173
"1","H2","4290",3701.26471,0.00000,8148068.70798
"1","Li-Ion","4291",0.00000,0.00000,903.89786
"1","CAES","4291",0.00000,0.00000,25016.51576
"1","PHS","4291",0.00000,2243.30799,8558.93583
"1","H2","4291",3701.26471,0.00000,8150523.84923
"1","Li-Ion","4292",0.00000,0.00000,903.89786
"1","CAES","4292",0.00000,0.00000,25016.51576
"1","PHS","4292",0.00000,0.00000,8558.93583
"1","H2","4292",3701.26471,0.00000,8152978.99049
"1","Li-Ion","4293",0.00000,0.00000,903.89786
"1","CAES","4293",0.00000,0.00000,25016.51576
"1","PHS","4293",0.00000,0.00000,8558.93583
"1","H2","4293",3701.26471,0.00000,8155434.13175
"1","Li-Ion","4294",0.00000,0.00000,903.89786
"1","CAES","4294",0.00000,0.00000,25016.51576
"1","PHS","4294",0.00000,0.00000,8558.93583
"1","H2","4294",3701.26471,0.00000,8157889.27301
"1","Li-Ion","4295",0.00000,0.00000,903.89786
"1","CAES","4295",0.00000,0.00000,25016.51576
"1","PHS","4295",0.00000,0.00000,8558.93583
"1","H2","4295",3701.26471,0.00000,8160344.41426
"1","Li-Ion","4296",0.00000,0.00000,903.89786
"1","CAES","4296",3346.51636,0.00000,27677.22427
"1","PHS","4296",0.00000,0.00000,8558.93583
"1","H2","4296",3701.26471,0.00000,8162799.55552
"1","Li-Ion","4297",0.00000,0.00000,903.89786
"1","CAES","4297",0.00000,0.00000,27677.22427
"1","PHS","4297",0.00000,0.00000,8558.93583
"1","H2","4297",3701.26471,0.00000,8165254.69678
"1","Li-Ion","4298",0.00000,0.00000,903.89786
"1","CAES","4298",0.00000,0.00000,27677.22427
"1","PHS","4298",3693.58740,0.00000,11825.20339
"1","H2","4298",3701.26471,0.00000,8167709.83804
"1","Li-Ion","4299",0.00000,0.00000,903.89786
"1","CAES","4299",0.00000,0.00000,27677.22427
"1","PHS","4299",0.00000,0.00000,11825.20339
"1","H2","4299",3701.26471,0.00000,8170164.97929
"1","Li-Ion","4300",0.00000,0.00000,903.89786
"1","CAES","4300",0.00000,0.00000,27677.22427
"1","PHS","4300",0.00000,0.00000,11825.20339
"1","H2","4300",3701.26471,0.00000,8172620.12055
"1","Li-Ion","4301",0.00000,0.00000,903.89786
"1","CAES","4301",0.00000,0.00000,27677.22427
"1","PHS","4301",0.00000,0.00000,11825.20339
"1","H2","4301",3701.26471,0.00000,8175075.26181
"1","Li-Ion","4302",0.00000,0.00000,903.89786
"1","CAES","4302",0.00000,0.00000,27677.22427
"1","PHS","4302",0.00000,0.00000,11825.20339
"1","H2","4302",3701.26471,0.00000,8177530.40307
"1","Li-Ion","4303",0.00000,0.00000,903.89786
"1","CAES","4303",0.00000,0.00000,27677.22427
"1","PHS","4303",0.00000,0.00000,11825.20339
"1","H2","4303",3701.26471,0.00000,8179985.54432
"1","Li-Ion","4304",0.00000,0.00000,903.89786
"1","CAES","4304",0.00000,0.00000,27677.22427
"1","PHS","4304",0.00000,0.00000,11825.20339
"1","H2","4304",3701.26471,0.00000,8182440.68558
"1","Li-Ion","4305",0.00000,0.00000,903.89786
"1","CAES","4305",0.00000,0.00000,27677.22427
"1","PHS","4305",0.00000,0.00000,11825.20339
"1","H2","4305",3701.26471,0.00000,8184895.82684
"1","Li-Ion","4306",0.00000,0.00000,903.89786
"1","CAES","4306",0.00000,0.00000,27677.22427
"1","PHS","4306",0.00000,0.00000,11825.20339
"1","H2","4306",3701.26471,0.00000,8187350.96809
"1","Li-Ion","4307",0.00000,0.00000,903.89786
"1","CAES","4307",0.00000,0.00000,27677.22427
"1","PHS","4307",0.00000,0.00000,11825.20339
"1","H2","4307",3701.26471,0.00000,8189806.10935
"1","Li-Ion","4308",0.00000,0.00000,903.89786
"1","CAES","4308",0.00000,0.00000,27677.22427
"1","PHS","4308",393.74427,0.00000,12173.39446
"1","H2","4308",3701.26471,0.00000,8192261.25061
"1","Li-Ion","4309",0.00000,0.00000,903.89786
"1","CAES","4309",0.00000,0.00000,27677.22427
"1","PHS","4309",0.00000,0.00000,12173.39446
"1","H2","4309",3701.26471,0.00000,8194716.39187
"1","Li-Ion","4310",0.00000,0.00000,903.89786
"1","CAES","4310",0.00000,0.00000,27677.22427
"1","PHS","4310",0.00000,0.00000,12173.39446
"1","H2","4310",3701.26471,0.00000,8197171.53312
"1","Li-Ion","4311",0.00000,0.00000,903.89786
"1","CAES","4311",0.00000,0.00000,27677.22427
"1","PHS","4311",0.00000,0.00000,12173.39446
"1","H2","4311",3701.26471,0.00000,8199626.67438
"1","Li-Ion","4312",0.00000,0.00000,903.89786
"1","CAES","4312",0.00000,0.00000,27677.22427
"1","PHS","4312",0.00000,0.00000,12173.39446
"1","H2","4312",3701.26471,0.00000,8202081.81564
"1","Li-Ion","4313",0.00000,0.00000,903.89786
"1","CAES","4313",0.00000,0.00000,27677.22427
"1","PHS","4313",0.00000,0.00000,12173.39446
"1","H2","4313",3701.26471,0.00000,8204536.95690
"1","Li-Ion","4314",0.00000,0.00000,903.89786
"1","CAES","4314",0.00000,0.00000,27677.22427
"1","PHS","4314",3693.58740,0.00000,15439.66201
"1","H2","4314",3701.26471,0.00000,8206992.09815
"1","Li-Ion","4315",0.00000,0.00000,903.89786
"1","CAES","4315",0.00000,0.00000,27677.22427
"1","PHS","4315",0.00000,1826.86836,13373.78778
"1","H2","4315",3701.26471,0.00000,8209447.23941
"1","Li-Ion","4316",0.00000,0.00000,903.89786
"1","CAES","4316",0.00000,0.00000,27677.22427
"1","PHS","4316",0.00000,566.68969,12732.95911
"1","H2","4316",3701.26471,0.00000,8211902.38067
"1","Li-Ion","4317",0.00000,0.00000,903.89786
"1","CAES","4317",3346.51636,0.00000,30337.93278
"1","PHS","4317",0.00000,0.00000,12732.95911
"1","H2","4317",3701.26471,0.00000,8214357.52193
"1","Li-Ion","4318",0.00000,0.00000,903.89786
"1","CAES","4318",0.00000,0.00000,30337.93278
"1","PHS","4318",0.00000,0.00000,12732.95911
"1","H2","4318",3701.26471,0.00000,8216812.66318
"1","Li-Ion","4319",0.00000,0.00000,903.89786
"1","CAES","4319",0.00000,0.00000,30337.93278
"1","PHS","4319",0.00000,0.00000,12732.95911
"1","H2","4319",3701.26471,0.00000,8219267.80444
"1","Li-Ion","4320",0.00000,0.00000,903.89786
"1","CAES","4320",0.00000,0.00000,30337.93278
"1","PHS","4320",0.00000,0.00000,12732.95911
"1","H2","4320",3701.26471,0.00000,8221722.94570
"1","Li-Ion","4321",0.00000,0.00000,903.89786
"1","CAES","4321",0.00000,0.00000,30337.93278
"1","PHS","4321",0.00000,0.00000,12732.95911
"1","H2","4321",3701.26471,0.00000,8224178.08696
"1","Li-Ion","4322",0.00000,0.00000,903.89786
"1","CAES","4322",0.00000,0.00000,30337.93278
"1","PHS","4322",0.00000,0.00000,12732.95911
"1","H2","4322",3701.26471,0.00000,8226633.22821
"1","Li-Ion","4323",0.00000,0.00000,903.89786
"1","CAES","4323",0.00000,0.00000,30337.93278
"1","PHS","4323",0.00000,0.00000,12732.95911
"1","H2","4323",3701.26471,0.00000,8229088.36947
"1","Li-Ion","4324",0.00000,0.00000,903.89786
"1","CAES","4324",0.00000,0.00000,30337.93278
"1","PHS","4324",0.00000,0.00000,12732.95911
"1","H2","4324",3701.26471,0.00000,8231543.51073
"1","Li-Ion","4325",0.00000,0.00000,903.89786
"1","CAES","4325",0.00000,0.00000,30337.93278
"1","PHS","4325",0.00000,0.00000,12732.95911
"1","H2","4325",3701.26471,0.00000,8233998.65199
"1","Li-Ion","4326",0.00000,0.00000,903.89786
"1","CAES","4326",0.00000,0.00000,30337.93278
"1","PHS","4326",0.00000,0.00000,12732.95911
"1","H2","4326",3701.26471,0.00000,8236453.79324
"1","Li-Ion","4327",0.00000,0.00000,903.89786
"1","CAES","4327",0.00000,0.00000,30337.93278
"1","PHS","4327",0.00000,0.00000,12732.95911
"1","H2","4327",3701.26471,0.00000,8238908.93450
"1","Li-Ion","4328",0.00000,0.00000,903.89786
"1","CAES","4328",0.00000,0.00000,30337.93278
"1","PHS","4328",0.00000,0.00000,12732.95911
"1","H2","4328",3701.26471,0.00000,8241364.07576
"1","Li-Ion","4329",0.00000,0.00000,903.89786
"1","CAES","4329",0.00000,0.00000,30337.93278
"1","PHS","4329",3693.58740,0.00000,15999.22666
"1","H2","4329",3701.26471,0.00000,8243819.21702
"1","Li-Ion","4330",0.00000,0.00000,903.89786
"1","CAES","4330",0.00000,0.00000,30337.93278
"1","PHS","4330",0.00000,0.00000,15999.22666
"1","H2","4330",3701.26471,0.00000,8246274.35827
"1","Li-Ion","4331",0.00000,0.00000,903.89786
"1","CAES","4331",0.00000,0.00000,30337.93278
"1","PHS","4331",0.00000,0.00000,15999.22666
"1","H2","4331",3701.26471,0.00000,8248729.49953
"1","Li-Ion","4332",0.00000,0.00000,903.89786
"1","CAES","4332",0.00000,0.00000,30337.93278
"1","PHS","4332",0.00000,0.00000,15999.22666
"1","H2","4332",3701.26471,0.00000,8251184.64079
"1","Li-Ion","4333",0.00000,0.00000,903.89786
"1","CAES","4333",0.00000,0.00000,30337.93278
"1","PHS","4333",380.10599,0.00000,16335.35729
"1","H2","4333",3701.26471,0.00000,8253639.78204
"1","Li-Ion","4334",0.00000,0.00000,903.89786
"1","CAES","4334",3165.33611,0.00000,32854.59064
"1","PHS","4334",0.00000,0.00000,16335.35729
"1","H2","4334",3701.26471,0.00000,8256094.92330
"1","Li-Ion","4335",0.00000,0.00000,903.89786
"1","CAES","4335",0.00000,0.00000,32854.59064
"1","PHS","4335",0.00000,0.00000,16335.35729
"1","H2","4335",3701.26471,0.00000,8258550.06456
"1","Li-Ion","4336",0.00000,0.00000,903.89786
"1","CAES","4336",0.00000,0.00000,32854.59064
"1","PHS","4336",0.00000,0.00000,16335.35729
"1","H2","4336",3701.26471,0.00000,8261005.20582
"1","Li-Ion","4337",0.00000,0.00000,903.89786
"1","CAES","4337",0.00000,0.00000,32854.59064
"1","PHS","4337",0.00000,0.00000,16335.35729
"1","H2","4337",3701.26471,0.00000,8263460.34707
"1","Li-Ion","4338",0.00000,0.00000,903.89786
"1","CAES","4338",0.00000,0.00000,32854.59064
"1","PHS","4338",0.00000,0.00000,16335.35729
"1","H2","4338",3701.26471,0.00000,8265915.48833
"1","Li-Ion","4339",0.00000,0.00000,903.89786
"1","CAES","4339",0.00000,0.00000,32854.59064
"1","PHS","4339",0.00000,0.00000,16335.35729
"1","H2","4339",3701.26471,0.00000,8268370.62959
"1","Li-Ion","4340",0.00000,0.00000,903.89786
"1","CAES","4340",0.00000,0.00000,32854.59064
"1","PHS","4340",0.00000,0.00000,16335.35729
"1","H2","4340",3701.26471,0.00000,8270825.77085
"1","Li-Ion","4341",0.00000,0.00000,903.89786
"1","CAES","4341",0.00000,0.00000,32854.59064
"1","PHS","4341",0.00000,0.00000,16335.35729
"1","H2","4341",3701.26471,0.00000,8273280.91210
"1","Li-Ion","4342",0.00000,0.00000,903.89786
"1","CAES","4342",0.00000,0.00000,32854.59064
"1","PHS","4342",0.00000,0.00000,16335.35729
"1","H2","4342",3701.26471,0.00000,8275736.05336
"1","Li-Ion","4343",0.00000,0.00000,903.89786
"1","CAES","4343",0.00000,0.00000,32854.59064
"1","PHS","4343",3152.45572,0.00000,19123.09797
"1","H2","4343",3701.26471,0.00000,8278191.19462
"1","Li-Ion","4344",0.00000,0.00000,903.89786
"1","CAES","4344",0.00000,0.00000,32854.59064
"1","PHS","4344",0.00000,0.00000,19123.09797
"1","H2","4344",3701.26471,0.00000,8280646.33588
"1","Li-Ion","4345",0.00000,0.00000,903.89786
"1","CAES","4345",0.00000,0.00000,32854.59064
"1","PHS","4345",0.00000,0.00000,19123.09797
"1","H2","4345",3701.26471,0.00000,8283101.47713
"1","Li-Ion","4346",0.00000,0.00000,903.89786
"1","CAES","4346",0.00000,0.00000,32854.59064
"1","PHS","4346",0.00000,0.00000,19123.09797
"1","H2","4346",3701.26471,0.00000,8285556.61839
"1","Li-Ion","4347",0.00000,0.00000,903.89786
"1","CAES","4347",0.00000,0.00000,32854.59064
"1","PHS","4347",0.00000,0.00000,19123.09797
"1","H2","4347",3701.26471,0.00000,8288011.75965
"1","Li-Ion","4348",0.00000,0.00000,903.89786
"1","CAES","4348",0.00000,0.00000,32854.59064
"1","PHS","4348",0.00000,0.00000,19123.09797
"1","H2","4348",3701.26471,0.00000,8290466.90091
"1","Li-Ion","4349",0.00000,0.00000,903.89786
"1","CAES","4349",0.00000,0.00000,32854.59064
"1","PHS","4349",0.00000,0.00000,19123.09797
"1","H2","4349",3701.26471,0.00000,8292922.04216
"1","Li-Ion","4350",0.00000,0.00000,903.89786
"1","CAES","4350",0.00000,0.00000,32854.59064
"1","PHS","4350",0.00000,0.00000,19123.09797
"1","H2","4350",3701.26471,0.00000,8295377.18342
"1","Li-Ion","4351",0.00000,0.00000,903.89786
"1","CAES","4351",0.00000,0.00000,32854.59064
"1","PHS","4351",2391.95745,0.00000,21238.32421
"1","H2","4351",3701.26471,0.00000,8297832.32468
"1","Li-Ion","4352",0.00000,0.00000,903.89786
"1","CAES","4352",0.00000,0.00000,32854.59064
"1","PHS","4352",0.00000,0.00000,21238.32421
"1","H2","4352",3701.26471,0.00000,8300287.46594
"1","Li-Ion","4353",0.00000,0.00000,903.89786
"1","CAES","4353",3346.51636,0.00000,35515.29915
"1","PHS","4353",0.00000,0.00000,21238.32421
"1","H2","4353",3701.26471,0.00000,8302742.60719
"1","Li-Ion","4354",0.00000,0.00000,903.89786
"1","CAES","4354",305.94866,0.00000,35758.54918
"1","PHS","4354",0.00000,0.00000,21238.32421
"1","H2","4354",3701.26471,0.00000,8305197.74845
"1","Li-Ion","4355",0.00000,0.00000,903.89786
"1","CAES","4355",0.00000,0.00000,35758.54918
"1","PHS","4355",0.00000,0.00000,21238.32421
"1","H2","4355",3701.26471,0.00000,8307652.88971
"1","Li-Ion","4356",0.00000,0.00000,903.89786
"1","CAES","4356",0.00000,0.00000,35758.54918
"1","PHS","4356",0.00000,0.00000,21238.32421
"1","H2","4356",3701.26471,0.00000,8310108.03096
"1","Li-Ion","4357",0.00000,0.00000,903.89786
"1","CAES","4357",0.00000,0.00000,35758.54918
"1","PHS","4357",0.00000,0.00000,21238.32421
"1","H2","4357",3701.26471,0.00000,8312563.17222
"1","Li-Ion","4358",0.00000,0.00000,903.89786
"1","CAES","4358",0.00000,0.00000,35758.54918
"1","PHS","4358",0.00000,0.00000,21238.32421
"1","H2","4358",3701.26471,0.00000,8315018.31348
"1","Li-Ion","4359",0.00000,0.00000,903.89786
"1","CAES","4359",0.00000,0.00000,35758.54918
"1","PHS","4359",2793.40261,0.00000,23708.55148
"1","H2","4359",3701.26471,0.00000,8317473.45474
"1","Li-Ion","4360",0.00000,0.00000,903.89786
"1","CAES","4360",0.00000,0.00000,35758.54918
"1","PHS","4360",0.00000,0.00000,23708.55148
"1","H2","4360",3701.26471,0.00000,8319928.59599
"1","Li-Ion","4361",0.00000,0.00000,903.89786
"1","CAES","4361",0.00000,0.00000,35758.54918
"1","PHS","4361",0.00000,0.00000,23708.55148
"1","H2","4361",3701.26471,0.00000,8322383.73725
"1","Li-Ion","4362",0.00000,0.00000,903.89786
"1","CAES","4362",0.00000,0.00000,35758.54918
"1","PHS","4362",0.00000,0.00000,23708.55148
"1","H2","4362",3701.26471,0.00000,8324838.87851
"1","Li-Ion","4363",0.00000,0.00000,903.89786
"1","CAES","4363",0.00000,0.00000,35758.54918
