*Hour,Load
1667,30152.61001
1668,29583.94469
1669,28606.54412
1670,28282.0421
1671,28013.62404
1672,28262.40492
1673,28528.66223
1674,30151.92617
1675,32138.41386
1676,33872.33815
1677,33544.67837
1678,32028.72312
1679,29796.71761
1680,27993.78206
1681,26827.3273
1682,25751.41197
1683,24992.0184
1684,24785.96923
1685,25451.79849
1686,26921.81063
1687,30052.63272
1688,31916.29259
1689,30997.60024
1690,29419.26055
1691,28416.84999
1692,27640.20909
1693,26879.39037
1694,26602.35886
1695,26237.24712
1696,26752.23643
1697,27226.11935
1698,28557.41941
1699,30769.27665
1700,33341.18805
1701,33403.73992
1702,32174.83132
1703,30168.76336
1704,28255.44586
1705,26707.47017
1706,25433.51567
1707,24717.13696
1708,24446.41999
1709,24677.93448
1710,25923.80536
1711,29170.20422
1712,30915.79886
1713,29797.94996
1714,28366.48484
1715,27172.86155
1716,25973.81029
1717,25119.09552
1718,24812.69436
1719,24606.5443
1720,25000.75812
1721,25552.96561
1722,27015.44858
1723,29292.16519
1724,32028.54964
1725,32350.10416
1726,31467.93785
1727,29405.97802
1728,27426.24104
1729,25977.31855
1730,25036.60934
1731,24470.2335
1732,24475.57521
1733,25213.35422
1734,27365.17942
1735,30762.79735
1736,32557.40945
1737,31060.97058
1738,29078.54882
1739,27909.35206
1740,27091.70648
1741,26283.64459
1742,25995.96726
1743,25959.18915
1744,26386.3012
1745,26909.45011
1746,27964.17372
1747,30108.48909
1748,32625.90213
1749,32661.77429
1750,31376.60675
1751,29104.73656
1752,27187.42221
1753,25720.66631
1754,24894.44019
1755,24286.82375
1756,23890.48237
1757,24312.21925
1758,25817.61806
1759,29032.88086
1760,30657.83332
1761,29886.45588
1762,28380.55011
1763,27280.23978
1764,26176.62606
1765,25248.95215
1766,25030.3571
1767,24980.73116
1768,25402.29966
1769,25919.06451
1770,27003.90281
1771,28639.88029
1772,31005.10867
1773,31102.43973
1774,30263.85499
1775,28662.08358
1776,26991.21103
1777,25718.68363
1778,24877.68714
1779,24216.18766
1780,23899.55026
1781,24024.78252
1782,24777.76787
1783,26269.36248
1784,26921.2523
1785,26466.99007
1786,25505.46458
1787,24724.45544
1788,23888.90584
1789,23246.63423
1790,23065.33116
1791,23168.16632
1792,23885.72294
1793,24773.3764
1794,26268.35202
1795,28429.99302
1796,30422.57014
1797,30271.69043
1798,29289.50158
1799,27735.11675
1800,25987.45103
1801,24695.56913
1802,24102.49253
1803,23463.47394
1804,23157.71244
1805,23198.29717
1806,23562.91149
1807,24582.30457
1808,24512.83762
1809,24452.70725
1810,23688.21404
1811,22724.26064
1812,22112.3911
1813,21820.22373
1814,21776.76466
1815,22276.37988
1816,23277.02915
1817,24256.35287
1818,26432.70787
1819,28789.8739
1820,30937.37302
1821,30959.04706
1822,29629.10168
1823,27546.92256
1824,25470.80446
1825,24607.58187
1826,23785.96402
1827,23365.72348
1828,23330.21141
1829,23549.78154
1830,25232.163
1831,28352.41648
1832,29798.58167
1833,29231.29937
1834,28307.90953
1835,27935.91483
1836,27370.08355
1837,27028.61395
1838,26709.80934
1839,27109.78649
1840,27693.12004
1841,28615.63549
1842,30170.29213
1843,31807.95854
1844,33339.83676
1845,32754.7918
1846,31086.94288
1847,28626.28965
1848,26481.07564
1849,25184.1063
1850,24237.57621
1851,23615.5349
1852,23438.20235
1853,24045.05777
1854,25842.04584
1855,28831.14913
1856,30294.28243
1857,29980.13957
1858,29039.94291
1859,28259.24728
1860,27610.17543
1861,27394.24739
1862,27523.89618
1863,27814.121
1864,28602.81977
1865,29066.62727
1866,30320.80853
1867,31395.86574
1868,32940.90971
1869,32575.32235
1870,30967.47371
1871,28528.87865
1872,26587.44176
1873,25216.57881
1874,24166.19705
1875,23535.36698
1876,23386.12124
1877,23995.1687
1878,25812.00988
1879,28952.82939
1880,30730.34036
1881,30796.37101
1882,30275.80242
1883,29253.06485
1884,28415.39583
1885,28163.09729
1886,28233.4519
1887,28242.60722
1888,28022.75487
1889,28319.61949
1890,29291.59903
1891,30519.83405
1892,32376.47586
1893,32132.95794
1894,30787.6635
1895,28588.78465
1896,26586.25758
1897,25200.7291
1898,24414.49134
1899,23872.21742
1900,23769.83278
1901,24443.03861
1902,26354.6155
1903,29585.46991
1904,31225.01457
1905,30773.3294
1906,29806.09788
1907,28894.82211
1908,28507.84993
1909,27492.59436
1910,27070.93714
1911,26957.20964
1912,27134.5067
1913,27196.55848
1914,27784.93875
1915,29718.01731
1916,32182.38948
1917,32272.86533
1918,30926.6921
1919,28968.40259
1920,26925.98429
1921,25309.19173
1922,24315.20664
1923,23631.47062
1924,23505.80808
1925,24103.588
1926,25956.26761
1927,29059.22081
1928,30540.442
1929,30205.21491
1930,29787.84935
1931,29376.37843
1932,28560.67869
1933,28007.64524
1934,27868.10157
1935,28102.32461
1936,28233.16538
1937,28399.92775
1938,28836.0028
1939,30096.77716
1940,31855.88793
1941,31625.52567
1942,30445.72976
1943,28544.226
1944,26681.94156
1945,25324.32316
1946,24458.14473
1947,23821.21118
1948,23749.79295
1949,24106.601
1950,24682.56536
1951,25629.69396
1952,26183.77616
1953,26273.48126
1954,26192.82556
1955,26142.1826
1956,25021.53838
1957,23799.00471
1958,23100.49019
1959,22877.58687
1960,23280.30458
1961,23830.29547
1962,24996.01268
1963,27187.84413
1964,29538.02352
1965,29809.15934
1966,29003.37438
1967,27408.19141
1968,25826.09171
1969,24454.17629
1970,23431.32978
1971,22821.05398
1972,22416.60072
1973,22517.3271
1974,23061.27369
1975,24014.37062
1976,24387.36026
1977,24217.05499
1978,23456.43354
1979,22613.43294
1980,21628.0994
1981,20945.94552
1982,20900.16836
1983,21589.33187
1984,22702.32447
1985,23302.8015
1986,24878.03554
1987,27468.42735
1988,29965.42934
1989,30161.71381
1990,29165.04451
1991,27305.46102
1992,25366.98742
1993,24140.9069
1994,23640.65849
1995,23239.04376
1996,23272.36712
1997,23950.39537
1998,25575.25372
1999,28724.70631
2000,30308.22644
2001,29737.54486
2002,28825.01223
2003,27865.4276
2004,27594.23037
2005,27700.32231
2006,28529.09009
2007,28613.3508
2008,28942.30057
2009,29218.04688
2010,29887.65608
2011,31494.06157
2012,33259.32058
2013,32773.10714
2014,31182.66698
2015,28849.81456
2016,26678.08155
2017,25181.2347
2018,24071.64598
2019,23424.43631
2020,23354.23987
2021,23877.60819
2022,25526.99785
2023,28652.79424
2024,30170.68769
2025,29917.96941
2026,28987.01248
2027,27822.88299
2028,27292.03538
2029,26507.56367
2030,26465.24538
2031,26721.12887
2032,27111.10498
2033,27915.42716
2034,29123.29502
2035,30652.22586
2036,32442.55755
2037,32277.08103
2038,30778.39378
2039,28562.92608
2040,26431.63502
2041,25109.08071
2042,24207.57906
2043,23776.67249
2044,23808.19998
2045,24332.1526
2046,25930.68747
2047,28631.83615
2048,30225.25261
2049,30370.79357
2050,30012.90142
2051,29484.47854
2052,29205.82566
2053,28886.49085
2054,28635.19641
2055,27941.49
2056,27702.34793
2057,28029.94458
2058,28705.6058
2059,30310.07653
2060,32387.04843
2061,32439.13001
2062,30842.0159
2063,28510.723
2064,26473.48473
2065,25207.09836
2066,24294.32914
2067,23829.09398
2068,23687.5393
2069,24193.51401
2070,25973.75868
2071,28964.17538
2072,30309.86586
2073,29746.28088
2074,28822.73815
2075,27924.62186
2076,27330.36881
2077,26731.40647
2078,26524.52386
2079,26570.06975
2080,27128.69836
2081,28283.75582
2082,29104.93236
2083,30095.85913
2084,32156.25226
2085,32276.40081
2086,31011.40752
2087,28757.80762
2088,26760.98266
2089,25318.68829
2090,24388.33137
2091,23740.35197
2092,23578.28147
2093,24274.9985
2094,26057.13915
2095,28995.92668
2096,30265.17386
2097,29459.2166
2098,28001.30137
2099,27275.16318
2100,26750.72608
2101,26199.80443
2102,25980.40007
2103,25905.69544
2104,26132.20386
2105,26975.80906
2106,27899.74993
2107,29125.78904
2108,31253.50358
2109,31506.15327
2110,30410.68214
2111,28666.27651
2112,26691.09718
2113,25207.77117
2114,24139.14882
2115,23500.22204
2116,23216.82245
2117,23417.37238
2118,24273.24754
2119,25572.80386
2120,26012.53139
2121,25866.63874
2122,25168.66207
2123,24036.31219
2124,23128.2806
2125,22581.22021
2126,22412.49928
2127,22753.23959
2128,23484.21403
2129,24363.44063
2130,25873.8286
2131,27857.10592
2132,29798.57259
2133,30180.00896
2134,29282.26686
2135,27697.6827
2136,25970.88373
2137,24565.14396
2138,23919.07981
2139,23295.77833
2140,22987.14144
2141,23020.32301
2142,23435.52615
2143,24279.9865
2144,24411.47204
2145,24296.17428
2146,23364.87952
2147,22561.00156
2148,22033.18384
2149,21866.06768
2150,21957.94692
2151,22614.73269
2152,23655.60225
2153,25043.66175
2154,26977.32469
2155,28788.14451
2156,30746.42519
2157,30847.67636
2158,29532.72714
2159,27494.40685
2160,25487.98042
2161,24075.55444
2162,23243.58609
2163,22716.62972
2164,22678.54925
2165,23345.77898
2166,25146.18928
2167,27844.70649
2168,29259.37011
2169,29395.54031
2170,29009.68579
2171,28928.72491
2172,28681.71937
2173,28815.11468
2174,29188.03101
2175,29595.05352
2176,30387.80056
2177,31076.28889
2178,31829.57047
2179,32353.27752
2180,33596.20331
2181,33312.34358
2182,31669.61039
2183,29234.41518
2184,26993.11726
2185,25539.93955
2186,24398.34414
2187,23745.04364
2188,23573.04103
2189,24209.35207
2190,25869.00887
2191,28576.18564
2192,29895.26008
2193,29676.00196
2194,29425.22437
2195,28856.11355
2196,28518.57558
2197,28154.63789
2198,27899.16405
2199,27981.69785
2200,28266.73057
2201,28966.79834
2202,29760.16682
2203,30927.9094
2204,32673.91009
2205,32768.64256
2206,31258.2482
2207,28869.72286
2208,27040.47361
2209,25320.62124
2210,24041.33384
2211,23576.6469
2212,23348.10876
2213,23994.00237
2214,25710.65513
2215,28490.35634
2216,29697.63824
2217,30049.79031
2218,29883.77876
2219,29360.23658
2220,28933.42535
2221,28598.41974
2222,28394.9631
2223,28148.32671
2224,28200.35095
2225,28502.84602
2226,29615.10031
2227,30509.2629
2228,32431.69419
2229,32586.07575
2230,31230.91354
2231,28976.64242
2232,26753.14995
2233,25434.1265
2234,24502.63714
2235,24029.45756
2236,23831.60916
2237,24341.43126
2238,26044.61431
2239,28665.67666
2240,30117.18396
2241,30821.46655
2242,30495.13084
2243,30171.78235
2244,29459.86283
2245,28436.27466
2246,28172.00079
2247,27817.21564
2248,28148.24427
2249,28953.89998
2250,29495.01652
2251,30543.46157
2252,32383.55057
2253,32355.3033
2254,30983.50112
2255,28722.92472
2256,26532.74849
2257,25047.87329
2258,23867.98914
2259,23349.9424
2260,23310.72922
2261,23870.63401
2262,25541.7649
2263,28185.4084
2264,29403.33139
2265,29431.2258
2266,30045.02266
2267,30562.22172
2268,30545.57239
2269,29795.13036
2270,29372.04003
2271,28526.15475
2272,28023.70978
2273,28008.54788
2274,28593.42302
2275,29627.19246
2276,31326.41776
2277,31516.19327
2278,30397.08623
2279,28543.88359
2280,26622.15832
2281,25239.31287
2282,24154.69004
2283,23387.04775
2284,23031.84723
2285,23146.19715
2286,23771.84165
2287,24920.1656
2288,25336.63205
2289,25844.82716
2290,25883.79237
2291,25122.39865
2292,24142.7247
2293,23512.03714
2294,22964.36401
2295,22847.81286
2296,23623.52607
2297,24791.635
2298,26160.83774
2299,27904.04154
2300,29905.94935
2301,30359.4828
2302,29378.62984
2303,27759.21645
2304,25957.08032
2305,24537.55396
2306,23530.43808
2307,22816.11432
2308,22425.08682
2309,22506.6426
2310,22867.9416
2311,23568.13861
2312,23938.11965
2313,23890.12917
2314,23362.41465
2315,23070.64423
2316,22431.16438
2317,22433.87442
2318,22550.35868
2319,23052.05113
2320,24213.1324
2321,25524.84416
2322,27518.82536
2323,29358.90197
2324,31255.08609
2325,31633.05867
2326,30126.10429
2327,27951.74325
2328,25892.26853
2329,24314.54051
2330,23301.70201
2331,22813.99719
2332,22663.8131
2333,23328.18162
2334,25095.18104
2335,27715.93688
2336,28989.46068
2337,29309.92235
2338,29055.68304
2339,29210.96494
2340,29411.53994
2341,30068.21705
2342,30761.19571
2343,31566.08875
2344,31667.0079
2345,32206.96751
2346,33055.27123
2347,33388.40975
2348,34382.11493
2349,34330.73758
2350,32623.73211
2351,29967.70995
2352,27512.6103
2353,25964.99684
2354,24816.9243
2355,24089.4565
2356,23754.70784
2357,24271.38665
2358,25847.51181
2359,28157.28165
2360,28984.43048
2361,28449.6834
2362,28217.60594
2363,27503.07174
2364,27038.50757
2365,26745.33153
2366,26904.89423
2367,26977.46503
2368,27410.12352
2369,28061.43202
2370,29271.86905
2371,29977.76621
2372,31895.42725
2373,32507.43777
2374,31203.60759
2375,28725.64477
2376,26558.2493
2377,25025.21144
2378,24171.55669
2379,23601.36003
2380,23612.42222
2381,24274.01143
2382,26112.18703
2383,28630.80831
2384,29555.18562
2385,28890.88022
2386,27979.28831
2387,27124.77271
2388,26555.38789
2389,26206.32694
2390,26181.39263
2391,26510.91305
2392,27028.69008
2393,28120.34578
2394,29526.86595
2395,30717.23142
2396,32540.45773
2397,33091.2516
2398,31678.74695
2399,29238.91129
2400,27038.30803
2401,25792.86357
2402,25037.22193
2403,24529.42961
2404,24033.82042
2405,24608.87392
2406,26354.17519
2407,28910.2373
2408,29655.17883
2409,29275.8257
2410,29278.01552
2411,28948.34121
2412,28744.43843
2413,28866.04262
2414,29203.76354
2415,28907.88678
2416,28398.09379
2417,28460.75636
2418,29174.9736
2419,30333.13579
2420,32273.07476
2421,32915.45767
2422,31468.16117
2423,29153.114
2424,26988.30158
2425,25563.58788
2426,24545.38745
2427,24080.79426
2428,23864.39537
2429,24478.21273
2430,26196.10844
2431,28539.73609
2432,29683.51526
2433,29095.85829
2434,28383.1111
2435,27608.82964
2436,27050.32258
2437,26602.61044
2438,26572.75075
2439,26629.06034
2440,26903.18663
2441,27469.62802
2442,28721.64262
2443,29999.45206
2444,31554.08808
2445,32089.83014
2446,31015.13968
2447,29153.40228
2448,27146.83023
2449,25480.46993
2450,24505.34939
2451,23800.98254
2452,23433.51226
2453,23565.13921
2454,24243.36699
2455,24974.47757
2456,25513.31178
2457,25302.98772
2458,24664.88828
2459,24030.94209
2460,23573.4417
2461,23384.64113
2462,23514.28433
2463,23906.09713
2464,24607.2788
2465,25429.27071
2466,27102.75606
2467,28565.12519
2468,30052.33544
2469,30602.8381
2470,29581.13535
2471,27834.85979
2472,25994.78654
2473,24544.01235
2474,23537.36372
2475,22824.08656
2476,22454.57939
2477,22391.20964
2478,22741.56582
2479,23145.33924
2480,23122.98171
2481,23076.24876
2482,22517.81683
2483,22245.69444
2484,21877.88711
2485,21774.70505
2486,21951.17058
2487,22485.38773
2488,23399.74313
2489,24906.72645
2490,26519.0856
2491,28201.99122
2492,30038.76599
2493,30699.05017
2494,29499.70457
2495,27470.10732
2496,25518.22796
2497,24176.96755
2498,23377.88742
2499,23003.81324
2500,22961.83491
2501,23650.41618
2502,25405.38694
2503,27794.21479
2504,28960.35266
2505,29358.71351
2506,28801.18609
2507,28074.73905
2508,27595.32577
2509,27415.3031
2510,27691.84013
2511,28156.61375
2512,28737.14633
2513,29406.29547
2514,30560.46416
2515,31329.20296
2516,32714.83254
2517,32926.37927
2518,31463.56245
2519,29064.78914
2520,26863.63564
2521,25434.32638
2522,24659.83809
2523,24060.21535
2524,23870.45547
2525,24386.99244
2526,26061.57575
2527,28494.41169
2528,29874.67201
2529,30266.278
2530,30021.31684
2531,30171.39163
2532,29667.95434
2533,28951.96188
2534,28540.25942
2535,28281.99164
2536,28166.85098
2537,28583.08409
2538,29101.55975
2539,30432.38876
2540,32321.30638
2541,32942.3334
2542,31601.18859
2543,29348.59934
2544,27199.06275
2545,25902.82877
2546,25134.51758
2547,24519.34792
2548,24280.76081
2549,24897.25099
2550,26630.93866
2551,28910.33771
2552,29869.4652
2553,29296.57469
2554,28678.65943
2555,27862.93364
2556,27428.32087
2557,27610.30648
2558,28018.74621
2559,28418.55501
2560,28938.86515
2561,29922.7286
2562,30598.92763
2563,31774.12231
2564,33326.57661
2565,33776.28797
2566,32398.93722
2567,30221.17616
2568,28082.98728
2569,26577.16566
2570,25479.29145
2571,24802.58975
2572,24647.53548
2573,25036.8769
2574,26696.08781
2575,28933.63515
2576,30024.91479
2577,29861.01221
2578,29660.50667
2579,29018.41566
2580,29009.1569
2581,29009.1569
2582,29009.1569
2583,29009.1569
2584,29009.1569
2585,29009.1569
2586,29009.1569
2587,29009.1569
2588,29009.1569
2589,29009.1569
2590,29009.1569
2591,29009.1569
2592,29009.1569
2593,29009.1569
2594,29009.1569
2595,29009.1569
2596,29009.1569
2597,29009.1569
2598,29009.1569
2599,29009.1569
2600,29009.1569
2601,29009.1569
2602,29009.1569
2603,29196.27876
2604,29340.4877
2605,29224.45196
2606,29702.20559
2607,29878.27479
2608,30514.90143
2609,31388.11971
2610,32040.54288
2611,32748.88526
2612,33594.99369
2613,33726.7623
2614,32457.9764
2615,30318.15216
2616,28199.36357
2617,26620.89965
2618,25634.85295
2619,24762.26771
2620,24216.19624
2621,24208.51233
2622,24718.32672
2623,25526.32346
2624,26307.3288
2625,26975.29816
2626,26931.71042
2627,26368.01804
2628,25565.62325
2629,25075.06963
2630,24386.4309
2631,24232.15994
2632,24634.5271
2633,25316.37698
2634,26454.17422
2635,28207.1327
2636,29984.67018
2637,30657.11182
2638,29841.21288
2639,28386.27723
2640,26960.66476
2641,25511.76774
2642,24427.64076
2643,23636.76559
2644,23282.30454
2645,23670.60857
2646,24031.58045
2647,24280.57413
2648,24231.71203
2649,24066.21068
2650,23390.13731
2651,22696.34508
2652,22125.15583
2653,21407.87694
2654,21016.44673
2655,21121.61734
2656,21931.01072
2657,23167.71332
2658,24737.66273
2659,26454.89585
2660,28563.40058
2661,29918.30849
2662,29136.26547
2663,27366.92966
2664,25902.49141
2665,24643.27504
2666,23689.73995
2667,23056.60478
2668,22771.79485
2669,23519.15323
2670,25280.37382
2671,27326.57482
2672,28291.15286
2673,28103.38354
2674,27405.97014
2675,26916.42637
2676,26825.86159
2677,26852.32296
2678,27201.11453
2679,27907.0655
2680,28721.84027
2681,29832.49805
2682,31404.15299
2683,32481.4688
2684,33820.91947
2685,34346.50283
2686,32686.17653
2687,30079.14636
2688,27744.44705
2689,26110.01613
2690,24990.25054
2691,24331.3779
2692,24096.59029
2693,24545.80909
2694,26131.78558
2695,28229.09303
2696,29194.1669
2697,29189.23653
2698,28783.52779
2699,29369.01102
2700,29763.32799
2701,30161.22247
2702,30939.68943
2703,31775.66057
2704,32603.3863
2705,33871.16375
2706,34909.74811
2707,35734.64572
2708,36441.80268
2709,36607.30671
2710,34666.27861
2711,31819.60138
2712,29176.3016
2713,27275.70599
2714,25944.11918
2715,25238.77762
2716,24878.66657
2717,25346.99185
2718,26842.49277
2719,28855.95031
2720,29976.27653
2721,30418.33766
2722,30728.35361
2723,30937.61538
2724,31324.63909
2725,31572.17385
2726,32274.98296
2727,33480.27822
2728,34769.23392
2729,36023.61292
2730,37035.45526
2731,37627.46617
2732,37995.5989
2733,37816.36099
2734,35780.19792
2735,32641.88107
2736,29840.95056
2737,27963.30639
2738,26613.09625
2739,25835.38851
2740,25444.53699
2741,25783.61286
2742,27294.09128
2743,29268.03435
2744,30432.25767
2745,30854.57078
2746,31068.56405
2747,31573.13658
2748,31840.00291
2749,32406.91472
2750,32666.14935
2751,33448.77745
2752,34653.58601
2753,35860.29698
2754,36975.81623
2755,37535.35591
2756,37538.9418
2757,37322.79087
2758,35310.11325
2759,32415.18021
2760,29723.89374
2761,27763.12851
2762,26418.91097
2763,25666.64694
2764,25237.33184
2765,25648.67719
2766,27081.91111
2767,28978.30421
2768,30017.26106
2769,30313.39487
2770,30163.3039
2771,29835.27072
2772,29944.8285
2773,30378.54433
2774,31400.65174
2775,32305.13964
2776,33363.10715
2777,33828.36282
2778,34589.45406
2779,35106.49903
2780,35462.04408
2781,35602.40122
2782,34084.68428
2783,31704.8253
2784,29218.01008
2785,27261.88403
2786,25892.21237
2787,25008.53524
2788,24483.85918
2789,24444.07829
2790,24987.18053
2791,25566.40595
2792,26691.52607
2793,27378.2224
2794,27504.13104
2795,27189.26461
2796,26611.58222
2797,26255.32978
2798,26253.54039
2799,26808.03279
2800,27456.89686
2801,28374.44671
2802,29563.89642
2803,30740.73969
2804,31659.34983
2805,32193.07436
2806,31210.50754
2807,29329.25343
2808,27263.47251
2809,25796.31089
2810,24724.19034
2811,23913.41227
2812,23385.24847
2813,23309.56998
2814,23640.90231
2815,24053.20521
2816,24479.72122
2817,24566.86269
2818,24403.53238
2819,24075.91484
2820,23894.8338
2821,23953.93193
2822,24939.12812
2823,25891.12389
2824,25932.58517
2825,26612.7928
2826,28515.64523
2827,30222.4818
2828,31529.11047
2829,32199.28958
2830,31067.73431
2831,29023.81029
2832,26936.94356
2833,25455.1858
2834,24392.78087
2835,23803.43249
2836,23601.36387
2837,24242.39479
2838,25940.62478
2839,27985.36899
2840,29355.68165
2841,29627.78523
2842,29417.69794
2843,29113.15055
2844,29567.42721
2845,29569.83877
2846,29659.02725
2847,29863.98793
2848,29805.4336
2849,30025.1913
2850,30799.64687
2851,31687.91369
2852,32847.53563
2853,33497.84164
2854,32089.01971
2855,29587.44369
2856,27362.82877
2857,25949.50749
2858,24834.1176
2859,24254.71285
2860,24090.29205
2861,24653.36404
2862,26393.45903
2863,28662.1157
2864,30104.30088
2865,30251.43672
2866,30094.74841
2867,30077.97653
2868,29908.15354
2869,29402.80831
2870,29172.59243
2871,29079.72274
2872,29307.58652
2873,29491.22368
2874,30067.29839
2875,31241.35491
2876,32668.50516
2877,33420.22266
2878,32038.14103
2879,29704.7015
2880,27549.77748
2881,26106.55645
2882,25148.66719
2883,24453.42042
2884,24415.84231
2885,24953.07689
2886,26626.74532
2887,28621.07671
2888,29837.46365
2889,29910.00162
2890,29497.55006
2891,28630.05891
2892,27949.96817
2893,27793.55993
2894,27974.27439
2895,28400.98284
2896,28690.664
2897,29301.5227
2898,30538.68784
2899,31930.66171
2900,33238.37443
2901,34199.18517
2902,32888.13168
2903,30413.04941
2904,28260.82381
2905,26885.65632
2906,26223.31458
2907,25485.51579
2908,24835.77003
2909,25055.51187
2910,26925.1776
2911,28466.76986
2912,29524.01675
2913,29586.98394
2914,29340.2818
2915,28631.46616
2916,28446.15545
2917,28444.85082
2918,28775.15175
2919,29161.63384
2920,29587.93747
2921,30403.4388
2922,31655.53758
2923,32808.6081
2924,34003.44594
2925,34683.54695
2926,33220.21561
2927,30740.7488
2928,28372.56179
2929,27039.20895
2930,26062.38485
2931,25363.36854
2932,25164.81087
2933,25172.60368
2934,26662.12136
2935,28622.86961
2936,29834.19299
2937,29944.4372
2938,29796.01696
2939,29516.89659
2940,28954.37977
2941,28743.35067
2942,29074.83637
2943,29568.61168
2944,30308.49646
2945,31140.56857
2946,32318.82385
2947,32964.01804
2948,33635.08944
2949,34152.72235
2950,32940.54849
2951,30849.49958
2952,28879.10276
2953,27451.61728
2954,26066.61758
2955,25263.80847
2956,24814.95828
2957,24879.2045
2958,25426.45093
2959,25822.22725
2960,26133.34473
2961,26338.54858
2962,25909.93929
2963,25105.43172
2964,24879.74289
2965,24846.85381
2966,25120.15704
2967,25711.52946
2968,26709.93469
2969,28002.31118
2970,29343.49732
2971,30605.13856
2972,31475.05143
2973,32104.57323
2974,31040.06124
2975,29282.0126
2976,27723.4506
2977,25839.01222
2978,24669.56919
2979,23897.84725
2980,23442.71851
2981,23351.43662
2982,23552.90357
2983,23635.76458
2984,23747.34429
2985,23840.4877
2986,23112.26549
2987,22425.70395
2988,21962.98959
2989,21793.95599
2990,21863.5518
2991,22441.53955
2992,23545.13195
2993,24872.64499
2994,26976.22883
2995,28592.04739
2996,30034.55493
2997,31148.08118
2998,30158.84423
2999,28214.3767
3000,26241.05416
3001,25143.60872
3002,24513.75057
3003,24087.95838
3004,23977.45282
3005,24177.62817
3006,25857.45743
3007,27821.34225
3008,29764.87532
3009,30298.41059
3010,30469.51288
3011,30216.16091
3012,29968.56319
3013,29552.41298
3014,29400.85422
3015,29256.91827
3016,29621.42334
3017,29842.0133
3018,30568.06946
3019,31633.78777
3020,32946.24461
3021,33799.0691
3022,32302.06736
3023,29871.27661
3024,27686.05331
3025,26546.7622
3026,25555.26812
3027,24912.00145
3028,24648.54885
3029,24847.55682
3030,26505.99554
3031,28682.54265
3032,30338.26325
3033,30831.79994
3034,30429.90003
3035,30237.98881
3036,29907.34342
3037,29387.07355
3038,29640.12104
3039,29679.27097
3040,30114.07084
3041,30299.38388
3042,30827.10191
3043,31937.42285
3044,33165.22392
3045,34047.31186
3046,32678.84233
3047,30276.63309
3048,28007.32455
3049,26873.51233
3050,26163.56929
3051,25357.80028
3052,24757.52176
3053,24870.89382
3054,26521.95965
3055,28688.38864
3056,30580.23517
3057,31306.48521
3058,31259.46534
3059,31064.73491
3060,30848.12804
3061,30758.12226
3062,31016.83889
3063,31385.17709
3064,31592.56781
3065,31428.46716
3066,31880.4177
3067,32665.9813
3068,33833.19288
3069,34508.36763
3070,33187.51731
3071,30746.59022
3072,28388.49895
3073,27042.51742
3074,26170.71074
3075,25410.82939
3076,24781.04126
3077,25302.76514
3078,26942.33365
3079,29204.94768
3080,30728.90339
3081,31273.39472
3082,31794.89893
3083,31852.44202
3084,31516.49216
3085,31246.46551
3086,31308.69109
3087,31241.05702
3088,31510.12528
3089,31644.49014
3090,32301.84312
3091,32541.23336
3092,33442.20016
3093,34038.81753
3094,32736.30851
3095,30357.71106
3096,28195.81508
3097,26944.17457
3098,25510.32833
3099,24938.17605
3100,24751.49719
3101,25171.12173
3102,26895.55504
3103,28956.85961
3104,30474.23227
3105,30843.38461
3106,30738.90561
3107,30376.6109
3108,29830.32971
3109,29470.31211
3110,29505.53832
3111,29710.3612
3112,30068.69556
3113,30550.30372
3114,31140.31323
3115,31551.22734
3116,32291.16132
3117,32933.70992
3118,32068.67198
3119,30139.82185
3120,28022.73419
3121,26896.6413
3122,25325.87192
3123,24560.67343
3124,24133.86869
3125,24166.40028
3126,24734.14868
3127,25326.7137
3128,26350.69043
3129,26649.8474
3130,26474.37688
3131,26249.8434
3132,25799.27229
3133,25541.44841
3134,25667.40804
3135,25840.31724
3136,26525.60309
3137,27392.61253
3138,28602.17034
3139,29752.28228
3140,30839.96708
3141,31888.15629
3142,31070.52702
3143,29361.66084
3144,27373.78202
3145,26239.99417
3146,25467.14865
3147,24674.15963
3148,24208.98163
3149,24102.97059
3150,24412.54755
3151,24338.47547
3152,24456.05171
3153,24584.05491
3154,24350.19707
3155,23892.18243
3156,23583.41451
3157,23692.70987
3158,24168.1831
3159,24970.1647
3160,26161.90396
3161,27734.20217
3162,29498.59622
3163,30534.51881
3164,31382.47339
3165,32483.02644
3166,31386.91931
3167,29159.41016
3168,27585.62922
3169,26247.87776
3170,25167.85199
3171,24590.2231
3172,24433.64514
3173,25034.32376
3174,26590.14813
3175,28308.16865
3176,29757.23635
3177,30355.65662
3178,30853.67661
3179,30587.16668
3180,30079.0787
3181,29854.29733
3182,29850.49902
3183,30242.7927
3184,30835.69281
3185,31489.71215
3186,32572.90287
3187,33392.66262
3188,34180.49392
3189,34891.87131
3190,33425.75216
3191,30833.72527
3192,28941.26091
3193,27425.3009
3194,26381.22915
3195,25551.83887
3196,24938.99555
3197,24946.10324
3198,26556.39026
3199,28611.40161
3200,30130.42693
3201,30515.24927
3202,30293.45851
3203,29693.03503
3204,29938.14068
3205,30003.88337
3206,30455.05089
3207,31287.96226
3208,31753.83986
3209,32663.37529
3210,33173.40359
3211,33422.48535
3212,34120.10882
3213,34737.18089
3214,33469.39313
3215,30859.88746
3216,28567.39988
3217,26921.1205
3218,25842.21185
3219,25154.49303
3220,24836.85389
3221,25442.68421
3222,26813.91055
