"Scenario","Technology","Hour","Charging power (MW)","Disharging power (MW)","State of charge (MWh)"
"1","PHS","3749",0.00000,0.00000,21987.07521
"1","H2","3749",3701.26471,0.00000,6910328.43741
"1","Li-Ion","3750",0.00000,0.00000,5984.01078
"1","CAES","3750",3346.51636,0.00000,54625.86191
"1","PHS","3750",3693.58740,0.00000,25253.34276
"1","H2","3750",3701.26471,0.00000,6912783.57867
"1","Li-Ion","3751",0.00000,0.00000,5984.01078
"1","CAES","3751",0.00000,0.00000,54625.86191
"1","PHS","3751",0.00000,0.00000,25253.34276
"1","H2","3751",3701.26471,0.00000,6915238.71993
"1","Li-Ion","3752",0.00000,0.00000,5984.01078
"1","CAES","3752",0.00000,0.00000,54625.86191
"1","PHS","3752",0.00000,0.00000,25253.34276
"1","H2","3752",3701.26471,0.00000,6917693.86119
"1","Li-Ion","3753",0.00000,0.00000,5984.01078
"1","CAES","3753",0.00000,0.00000,54625.86191
"1","PHS","3753",0.00000,0.00000,25253.34276
"1","H2","3753",3701.26471,0.00000,6920149.00244
"1","Li-Ion","3754",0.00000,0.00000,5984.01078
"1","CAES","3754",0.00000,0.00000,54625.86191
"1","PHS","3754",0.00000,0.00000,25253.34276
"1","H2","3754",3701.26471,0.00000,6922604.14370
"1","Li-Ion","3755",0.00000,0.00000,5984.01078
"1","CAES","3755",0.00000,0.00000,54625.86191
"1","PHS","3755",0.00000,0.00000,25253.34276
"1","H2","3755",3701.26471,0.00000,6925059.28496
"1","Li-Ion","3756",0.00000,0.00000,5984.01078
"1","CAES","3756",0.00000,0.00000,54625.86191
"1","PHS","3756",0.00000,0.00000,25253.34276
"1","H2","3756",3701.26471,0.00000,6927514.42622
"1","Li-Ion","3757",0.00000,0.00000,5984.01078
"1","CAES","3757",0.00000,0.00000,54625.86191
"1","PHS","3757",0.00000,0.00000,25253.34276
"1","H2","3757",3701.26471,0.00000,6929969.56747
"1","Li-Ion","3758",0.00000,0.00000,5984.01078
"1","CAES","3758",0.00000,0.00000,54625.86191
"1","PHS","3758",0.00000,0.00000,25253.34276
"1","H2","3758",3701.26471,0.00000,6932424.70873
"1","Li-Ion","3759",0.00000,0.00000,5984.01078
"1","CAES","3759",0.00000,0.00000,54625.86191
"1","PHS","3759",0.00000,0.00000,25253.34276
"1","H2","3759",3701.26471,0.00000,6934879.84999
"1","Li-Ion","3760",0.00000,0.00000,5984.01078
"1","CAES","3760",0.00000,0.00000,54625.86191
"1","PHS","3760",0.00000,0.00000,25253.34276
"1","H2","3760",3701.26471,0.00000,6937334.99125
"1","Li-Ion","3761",0.00000,0.00000,5984.01078
"1","CAES","3761",0.00000,0.00000,54625.86191
"1","PHS","3761",0.00000,0.00000,25253.34276
"1","H2","3761",3701.26471,0.00000,6939790.13250
"1","Li-Ion","3762",0.00000,0.00000,5984.01078
"1","CAES","3762",0.00000,0.00000,54625.86191
"1","PHS","3762",0.00000,0.00000,25253.34276
"1","H2","3762",3701.26471,0.00000,6942245.27376
"1","Li-Ion","3763",0.00000,0.00000,5984.01078
"1","CAES","3763",0.00000,0.00000,54625.86191
"1","PHS","3763",0.00000,0.00000,25253.34276
"1","H2","3763",3701.26471,0.00000,6944700.41502
"1","Li-Ion","3764",0.00000,0.00000,5984.01078
"1","CAES","3764",0.00000,0.00000,54625.86191
"1","PHS","3764",0.00000,0.00000,25253.34276
"1","H2","3764",3701.26471,0.00000,6947155.55628
"1","Li-Ion","3765",0.00000,0.00000,5984.01078
"1","CAES","3765",0.00000,0.00000,54625.86191
"1","PHS","3765",0.00000,0.00000,25253.34276
"1","H2","3765",3701.26471,0.00000,6949610.69753
"1","Li-Ion","3766",0.00000,0.00000,5984.01078
"1","CAES","3766",3346.51636,0.00000,57286.57042
"1","PHS","3766",0.00000,0.00000,25253.34276
"1","H2","3766",3701.26471,0.00000,6952065.83879
"1","Li-Ion","3767",0.00000,0.00000,5984.01078
"1","CAES","3767",0.00000,0.00000,57286.57042
"1","PHS","3767",0.00000,0.00000,25253.34276
"1","H2","3767",3701.26471,0.00000,6954520.98005
"1","Li-Ion","3768",0.00000,0.00000,5984.01078
"1","CAES","3768",0.00000,0.00000,57286.57042
"1","PHS","3768",0.00000,0.00000,25253.34276
"1","H2","3768",3701.26471,0.00000,6956976.12130
"1","Li-Ion","3769",0.00000,0.00000,5984.01078
"1","CAES","3769",0.00000,0.00000,57286.57042
"1","PHS","3769",0.00000,0.00000,25253.34276
"1","H2","3769",3701.26471,0.00000,6959431.26256
"1","Li-Ion","3770",0.00000,0.00000,5984.01078
"1","CAES","3770",0.00000,0.00000,57286.57042
"1","PHS","3770",0.00000,0.00000,25253.34276
"1","H2","3770",3701.26471,0.00000,6961886.40382
"1","Li-Ion","3771",0.00000,0.00000,5984.01078
"1","CAES","3771",3346.51636,0.00000,59947.27893
"1","PHS","3771",0.00000,0.00000,25253.34276
"1","H2","3771",3701.26471,0.00000,6964341.54508
"1","Li-Ion","3772",0.00000,0.00000,5984.01078
"1","CAES","3772",0.00000,0.00000,59947.27893
"1","PHS","3772",0.00000,0.00000,25253.34276
"1","H2","3772",3701.26471,0.00000,6966796.68633
"1","Li-Ion","3773",0.00000,0.00000,5984.01078
"1","CAES","3773",0.00000,0.00000,59947.27893
"1","PHS","3773",0.00000,0.00000,25253.34276
"1","H2","3773",3701.26471,0.00000,6969251.82759
"1","Li-Ion","3774",0.00000,0.00000,5984.01078
"1","CAES","3774",0.00000,0.00000,59947.27893
"1","PHS","3774",0.00000,0.00000,25253.34276
"1","H2","3774",3701.26471,0.00000,6971706.96885
"1","Li-Ion","3775",0.00000,0.00000,5984.01078
"1","CAES","3775",0.00000,0.00000,59947.27893
"1","PHS","3775",0.00000,0.00000,25253.34276
"1","H2","3775",3701.26471,0.00000,6974162.11011
"1","Li-Ion","3776",0.00000,0.00000,5984.01078
"1","CAES","3776",0.00000,0.00000,59947.27893
"1","PHS","3776",0.00000,0.00000,25253.34276
"1","H2","3776",3701.26471,0.00000,6976617.25136
"1","Li-Ion","3777",0.00000,0.00000,5984.01078
"1","CAES","3777",0.00000,0.00000,59947.27893
"1","PHS","3777",0.00000,0.00000,25253.34276
"1","H2","3777",3701.26471,0.00000,6979072.39262
"1","Li-Ion","3778",0.00000,0.00000,5984.01078
"1","CAES","3778",0.00000,0.00000,59947.27893
"1","PHS","3778",0.00000,0.00000,25253.34276
"1","H2","3778",3701.26471,0.00000,6981527.53388
"1","Li-Ion","3779",0.00000,0.00000,5984.01078
"1","CAES","3779",0.00000,0.00000,59947.27893
"1","PHS","3779",0.00000,0.00000,25253.34276
"1","H2","3779",3701.26471,0.00000,6983982.67514
"1","Li-Ion","3780",0.00000,0.00000,5984.01078
"1","CAES","3780",0.00000,0.00000,59947.27893
"1","PHS","3780",0.00000,0.00000,25253.34276
"1","H2","3780",3701.26471,0.00000,6986437.81639
"1","Li-Ion","3781",0.00000,0.00000,5984.01078
"1","CAES","3781",0.00000,0.00000,59947.27893
"1","PHS","3781",0.00000,0.00000,25253.34276
"1","H2","3781",3701.26471,0.00000,6988892.95765
"1","Li-Ion","3782",0.00000,0.00000,5984.01078
"1","CAES","3782",0.00000,0.00000,59947.27893
"1","PHS","3782",0.00000,0.00000,25253.34276
"1","H2","3782",3701.26471,0.00000,6991348.09891
"1","Li-Ion","3783",0.00000,0.00000,5984.01078
"1","CAES","3783",0.00000,0.00000,59947.27893
"1","PHS","3783",2175.07905,0.00000,27176.78179
"1","H2","3783",3701.26471,0.00000,6993803.24017
"1","Li-Ion","3784",0.00000,0.00000,5984.01078
"1","CAES","3784",0.00000,0.00000,59947.27893
"1","PHS","3784",0.00000,0.00000,27176.78179
"1","H2","3784",3701.26471,0.00000,6996258.38142
"1","Li-Ion","3785",0.00000,0.00000,5984.01078
"1","CAES","3785",0.00000,0.00000,59947.27893
"1","PHS","3785",0.00000,0.00000,27176.78179
"1","H2","3785",3701.26471,0.00000,6998713.52268
"1","Li-Ion","3786",0.00000,0.00000,5984.01078
"1","CAES","3786",0.00000,0.00000,59947.27893
"1","PHS","3786",0.00000,0.00000,27176.78179
"1","H2","3786",3701.26471,0.00000,7001168.66394
"1","Li-Ion","3787",0.00000,0.00000,5984.01078
"1","CAES","3787",0.00000,0.00000,59947.27893
"1","PHS","3787",0.00000,0.00000,27176.78179
"1","H2","3787",3701.26471,0.00000,7003623.80520
"1","Li-Ion","3788",0.00000,0.00000,5984.01078
"1","CAES","3788",0.00000,0.00000,59947.27893
"1","PHS","3788",0.00000,0.00000,27176.78179
"1","H2","3788",3701.26471,0.00000,7006078.94645
"1","Li-Ion","3789",0.00000,0.00000,5984.01078
"1","CAES","3789",0.00000,0.00000,59947.27893
"1","PHS","3789",0.00000,0.00000,27176.78179
"1","H2","3789",3701.26471,0.00000,7008534.08771
"1","Li-Ion","3790",0.00000,0.00000,5984.01078
"1","CAES","3790",0.00000,0.00000,59947.27893
"1","PHS","3790",0.00000,0.00000,27176.78179
"1","H2","3790",3701.26471,0.00000,7010989.22897
"1","Li-Ion","3791",0.00000,0.00000,5984.01078
"1","CAES","3791",0.00000,0.00000,59947.27893
"1","PHS","3791",0.00000,0.00000,27176.78179
"1","H2","3791",3701.26471,0.00000,7013444.37023
"1","Li-Ion","3792",0.00000,0.00000,5984.01078
"1","CAES","3792",0.00000,0.00000,59947.27893
"1","PHS","3792",0.00000,0.00000,27176.78179
"1","H2","3792",3701.26471,0.00000,7015899.51148
"1","Li-Ion","3793",0.00000,0.00000,5984.01078
"1","CAES","3793",0.00000,0.00000,59947.27893
"1","PHS","3793",0.00000,0.00000,27176.78179
"1","H2","3793",3701.26471,0.00000,7018354.65274
"1","Li-Ion","3794",0.00000,0.00000,5984.01078
"1","CAES","3794",0.00000,0.00000,59947.27893
"1","PHS","3794",0.00000,0.00000,27176.78179
"1","H2","3794",3701.26471,0.00000,7020809.79400
"1","Li-Ion","3795",0.00000,0.00000,5984.01078
"1","CAES","3795",0.00000,0.00000,59947.27893
"1","PHS","3795",0.00000,0.00000,27176.78179
"1","H2","3795",3701.26471,0.00000,7023264.93525
"1","Li-Ion","3796",0.00000,0.00000,5984.01078
"1","CAES","3796",0.00000,0.00000,59947.27893
"1","PHS","3796",0.00000,0.00000,27176.78179
"1","H2","3796",3701.26471,0.00000,7025720.07651
"1","Li-Ion","3797",0.00000,0.00000,5984.01078
"1","CAES","3797",0.00000,0.00000,59947.27893
"1","PHS","3797",0.00000,0.00000,27176.78179
"1","H2","3797",3701.26471,0.00000,7028175.21777
"1","Li-Ion","3798",0.00000,0.00000,5984.01078
"1","CAES","3798",0.00000,0.00000,59947.27893
"1","PHS","3798",0.00000,0.00000,27176.78179
"1","H2","3798",3701.26471,0.00000,7030630.35903
"1","Li-Ion","3799",0.00000,0.00000,5984.01078
"1","CAES","3799",0.00000,0.00000,59947.27893
"1","PHS","3799",0.00000,0.00000,27176.78179
"1","H2","3799",3701.26471,0.00000,7033085.50028
"1","Li-Ion","3800",0.00000,0.00000,5984.01078
"1","CAES","3800",0.00000,0.00000,59947.27893
"1","PHS","3800",0.00000,0.00000,27176.78179
"1","H2","3800",3701.26471,0.00000,7035540.64154
"1","Li-Ion","3801",0.00000,0.00000,5984.01078
"1","CAES","3801",0.00000,0.00000,59947.27893
"1","PHS","3801",0.00000,0.00000,27176.78179
"1","H2","3801",3701.26471,0.00000,7037995.78280
"1","Li-Ion","3802",0.00000,0.00000,5984.01078
"1","CAES","3802",0.00000,0.00000,59947.27893
"1","PHS","3802",0.00000,0.00000,27176.78179
"1","H2","3802",3701.26471,0.00000,7040450.92406
"1","Li-Ion","3803",0.00000,0.00000,5984.01078
"1","CAES","3803",0.00000,0.00000,59947.27893
"1","PHS","3803",0.00000,0.00000,27176.78179
"1","H2","3803",3701.26471,0.00000,7042906.06531
"1","Li-Ion","3804",0.00000,0.00000,5984.01078
"1","CAES","3804",0.00000,0.00000,59947.27893
"1","PHS","3804",0.00000,0.00000,27176.78179
"1","H2","3804",3701.26471,0.00000,7045361.20657
"1","Li-Ion","3805",0.00000,0.00000,5984.01078
"1","CAES","3805",0.00000,0.00000,59947.27893
"1","PHS","3805",0.00000,0.00000,27176.78179
"1","H2","3805",3701.26471,0.00000,7047816.34783
"1","Li-Ion","3806",0.00000,0.00000,5984.01078
"1","CAES","3806",0.00000,0.00000,59947.27893
"1","PHS","3806",0.00000,0.00000,27176.78179
"1","H2","3806",3701.26471,0.00000,7050271.48909
"1","Li-Ion","3807",0.00000,0.00000,5984.01078
"1","CAES","3807",0.00000,0.00000,59947.27893
"1","PHS","3807",0.00000,0.00000,27176.78179
"1","H2","3807",3701.26471,0.00000,7052726.63034
"1","Li-Ion","3808",0.00000,0.00000,5984.01078
"1","CAES","3808",0.00000,0.00000,59947.27893
"1","PHS","3808",0.00000,0.00000,27176.78179
"1","H2","3808",3701.26471,0.00000,7055181.77160
"1","Li-Ion","3809",0.00000,0.00000,5984.01078
"1","CAES","3809",0.00000,0.00000,59947.27893
"1","PHS","3809",0.00000,0.00000,27176.78179
"1","H2","3809",3701.26471,0.00000,7057636.91286
"1","Li-Ion","3810",0.00000,0.00000,5984.01078
"1","CAES","3810",0.00000,0.00000,59947.27893
"1","PHS","3810",0.00000,0.00000,27176.78179
"1","H2","3810",3701.26471,0.00000,7060092.05412
"1","Li-Ion","3811",0.00000,0.00000,5984.01078
"1","CAES","3811",0.00000,0.00000,59947.27893
"1","PHS","3811",0.00000,0.00000,27176.78179
"1","H2","3811",3701.26471,0.00000,7062547.19537
"1","Li-Ion","3812",0.00000,0.00000,5984.01078
"1","CAES","3812",0.00000,0.00000,59947.27893
"1","PHS","3812",0.00000,0.00000,27176.78179
"1","H2","3812",3701.26471,0.00000,7065002.33663
"1","Li-Ion","3813",0.00000,0.00000,5984.01078
"1","CAES","3813",0.00000,0.00000,59947.27893
"1","PHS","3813",0.00000,0.00000,27176.78179
"1","H2","3813",3701.26471,0.00000,7067457.47789
"1","Li-Ion","3814",0.00000,0.00000,5984.01078
"1","CAES","3814",0.00000,0.00000,59947.27893
"1","PHS","3814",0.00000,0.00000,27176.78179
"1","H2","3814",3701.26471,0.00000,7069912.61915
"1","Li-Ion","3815",3035.56706,0.00000,8799.07986
"1","CAES","3815",0.00000,0.00000,59947.27893
"1","PHS","3815",0.00000,0.00000,27176.78179
"1","H2","3815",3701.26471,0.00000,7072367.76040
"1","Li-Ion","3816",0.00000,0.00000,8799.07986
"1","CAES","3816",0.00000,0.00000,59947.27893
"1","PHS","3816",0.00000,0.00000,27176.78179
"1","H2","3816",3701.26471,0.00000,7074822.90166
"1","Li-Ion","3817",0.00000,0.00000,8799.07986
"1","CAES","3817",0.00000,0.00000,59947.27893
"1","PHS","3817",0.00000,0.00000,27176.78179
"1","H2","3817",3701.26471,0.00000,7077278.04292
"1","Li-Ion","3818",0.00000,0.00000,8799.07986
"1","CAES","3818",0.00000,0.00000,59947.27893
"1","PHS","3818",0.00000,0.00000,27176.78179
"1","H2","3818",3701.26471,0.00000,7079733.18417
"1","Li-Ion","3819",0.00000,0.00000,8799.07986
"1","CAES","3819",3346.51636,0.00000,62607.98744
"1","PHS","3819",0.00000,0.00000,27176.78179
"1","H2","3819",3701.26471,0.00000,7082188.32543
"1","Li-Ion","3820",0.00000,0.00000,8799.07986
"1","CAES","3820",3346.51636,0.00000,65268.69595
"1","PHS","3820",3693.58740,0.00000,30443.04934
"1","H2","3820",3701.26471,0.00000,7084643.46669
"1","Li-Ion","3821",0.00000,0.00000,8799.07986
"1","CAES","3821",3346.51636,0.00000,67929.40446
"1","PHS","3821",0.00000,0.00000,30443.04934
"1","H2","3821",3701.26471,0.00000,7087098.60795
"1","Li-Ion","3822",0.00000,0.00000,8799.07986
"1","CAES","3822",0.00000,0.00000,67929.40446
"1","PHS","3822",0.00000,0.00000,30443.04934
"1","H2","3822",3701.26471,0.00000,7089553.74920
"1","Li-Ion","3823",0.00000,0.00000,8799.07986
"1","CAES","3823",0.00000,0.00000,67929.40446
"1","PHS","3823",0.00000,0.00000,30443.04934
"1","H2","3823",3701.26471,0.00000,7092008.89046
"1","Li-Ion","3824",0.00000,0.00000,8799.07986
"1","CAES","3824",3346.51636,0.00000,70590.11297
"1","PHS","3824",0.00000,0.00000,30443.04934
"1","H2","3824",3701.26471,0.00000,7094464.03172
"1","Li-Ion","3825",0.00000,0.00000,8799.07986
"1","CAES","3825",0.00000,0.00000,70590.11297
"1","PHS","3825",0.00000,0.00000,30443.04934
"1","H2","3825",3701.26471,0.00000,7096919.17298
"1","Li-Ion","3826",0.00000,0.00000,8799.07986
"1","CAES","3826",0.00000,0.00000,70590.11297
"1","PHS","3826",3693.58740,0.00000,33709.31689
"1","H2","3826",3701.26471,0.00000,7099374.31423
"1","Li-Ion","3827",0.00000,0.00000,8799.07986
"1","CAES","3827",0.00000,0.00000,70590.11297
"1","PHS","3827",0.00000,0.00000,33709.31689
"1","H2","3827",3701.26471,0.00000,7101829.45549
"1","Li-Ion","3828",0.00000,0.00000,8799.07986
"1","CAES","3828",0.00000,0.00000,70590.11297
"1","PHS","3828",0.00000,0.00000,33709.31689
"1","H2","3828",3701.26471,0.00000,7104284.59675
"1","Li-Ion","3829",0.00000,0.00000,8799.07986
"1","CAES","3829",0.00000,0.00000,70590.11297
"1","PHS","3829",0.00000,0.00000,33709.31689
"1","H2","3829",3701.26471,0.00000,7106739.73801
"1","Li-Ion","3830",0.00000,0.00000,8799.07986
"1","CAES","3830",0.00000,0.00000,70590.11297
"1","PHS","3830",0.00000,0.00000,33709.31689
"1","H2","3830",3701.26471,0.00000,7109194.87926
"1","Li-Ion","3831",0.00000,0.00000,8799.07986
"1","CAES","3831",0.00000,0.00000,70590.11297
"1","PHS","3831",0.00000,0.00000,33709.31689
"1","H2","3831",3701.26471,0.00000,7111650.02052
"1","Li-Ion","3832",0.00000,0.00000,8799.07986
"1","CAES","3832",0.00000,0.00000,70590.11297
"1","PHS","3832",3693.58740,0.00000,36975.58444
"1","H2","3832",3701.26471,0.00000,7114105.16178
"1","Li-Ion","3833",0.00000,0.00000,8799.07986
"1","CAES","3833",0.00000,0.00000,70590.11297
"1","PHS","3833",0.00000,0.00000,36975.58444
"1","H2","3833",3701.26471,0.00000,7116560.30304
"1","Li-Ion","3834",0.00000,0.00000,8799.07986
"1","CAES","3834",0.00000,0.00000,70590.11297
"1","PHS","3834",0.00000,0.00000,36975.58444
"1","H2","3834",3701.26471,0.00000,7119015.44429
"1","Li-Ion","3835",0.00000,0.00000,8799.07986
"1","CAES","3835",0.00000,0.00000,70590.11297
"1","PHS","3835",0.00000,0.00000,36975.58444
"1","H2","3835",3701.26471,0.00000,7121470.58555
"1","Li-Ion","3836",0.00000,0.00000,8799.07986
"1","CAES","3836",0.00000,0.00000,70590.11297
"1","PHS","3836",0.00000,0.00000,36975.58444
"1","H2","3836",3701.26471,0.00000,7123925.72681
"1","Li-Ion","3837",0.00000,0.00000,8799.07986
"1","CAES","3837",0.00000,0.00000,70590.11297
"1","PHS","3837",3693.58740,0.00000,40241.85199
"1","H2","3837",3701.26471,0.00000,7126380.86807
"1","Li-Ion","3838",0.00000,0.00000,8799.07986
"1","CAES","3838",0.00000,0.00000,70590.11297
"1","PHS","3838",0.00000,0.00000,40241.85199
"1","H2","3838",3701.26471,0.00000,7128836.00932
"1","Li-Ion","3839",0.00000,0.00000,8799.07986
"1","CAES","3839",0.00000,0.00000,70590.11297
"1","PHS","3839",0.00000,0.00000,40241.85199
"1","H2","3839",3701.26471,0.00000,7131291.15058
"1","Li-Ion","3840",0.00000,0.00000,8799.07986
"1","CAES","3840",0.00000,0.00000,70590.11297
"1","PHS","3840",0.00000,0.00000,40241.85199
"1","H2","3840",3701.26471,0.00000,7133746.29184
"1","Li-Ion","3841",0.00000,0.00000,8799.07986
"1","CAES","3841",0.00000,0.00000,70590.11297
"1","PHS","3841",0.00000,0.00000,40241.85199
"1","H2","3841",3701.26471,0.00000,7136201.43310
"1","Li-Ion","3842",0.00000,0.00000,8799.07986
"1","CAES","3842",0.00000,0.00000,70590.11297
"1","PHS","3842",0.00000,0.00000,40241.85199
"1","H2","3842",3701.26471,0.00000,7138656.57435
"1","Li-Ion","3843",0.00000,0.00000,8799.07986
"1","CAES","3843",0.00000,0.00000,70590.11297
"1","PHS","3843",0.00000,0.00000,40241.85199
"1","H2","3843",3701.26471,0.00000,7141111.71561
"1","Li-Ion","3844",0.00000,0.00000,8799.07986
"1","CAES","3844",0.00000,0.00000,70590.11297
"1","PHS","3844",0.00000,0.00000,40241.85199
"1","H2","3844",3701.26471,0.00000,7143566.85687
"1","Li-Ion","3845",0.00000,0.00000,8799.07986
"1","CAES","3845",0.00000,0.00000,70590.11297
"1","PHS","3845",0.00000,0.00000,40241.85199
"1","H2","3845",3701.26471,0.00000,7146021.99812
"1","Li-Ion","3846",0.00000,0.00000,8799.07986
"1","CAES","3846",0.00000,0.00000,70590.11297
"1","PHS","3846",0.00000,0.00000,40241.85199
"1","H2","3846",3701.26471,0.00000,7148477.13938
"1","Li-Ion","3847",0.00000,0.00000,8799.07986
"1","CAES","3847",0.00000,0.00000,70590.11297
"1","PHS","3847",3693.58740,0.00000,43508.11955
"1","H2","3847",3701.26471,0.00000,7150932.28064
"1","Li-Ion","3848",0.00000,0.00000,8799.07986
"1","CAES","3848",0.00000,0.00000,70590.11297
"1","PHS","3848",0.00000,0.00000,43508.11955
"1","H2","3848",3701.26471,0.00000,7153387.42190
"1","Li-Ion","3849",0.00000,0.00000,8799.07986
"1","CAES","3849",0.00000,0.00000,70590.11297
"1","PHS","3849",0.00000,0.00000,43508.11955
"1","H2","3849",3701.26471,0.00000,7155842.56315
"1","Li-Ion","3850",0.00000,0.00000,8799.07986
"1","CAES","3850",0.00000,0.00000,70590.11297
"1","PHS","3850",0.00000,0.00000,43508.11955
"1","H2","3850",3701.26471,0.00000,7158297.70441
"1","Li-Ion","3851",0.00000,0.00000,8799.07986
"1","CAES","3851",0.00000,0.00000,70590.11297
"1","PHS","3851",0.00000,0.00000,43508.11955
"1","H2","3851",3701.26471,0.00000,7160752.84567
"1","Li-Ion","3852",0.00000,0.00000,8799.07986
"1","CAES","3852",0.00000,0.00000,70590.11297
"1","PHS","3852",0.00000,0.00000,43508.11955
"1","H2","3852",3701.26471,0.00000,7163207.98693
"1","Li-Ion","3853",0.00000,0.00000,8799.07986
"1","CAES","3853",0.00000,0.00000,70590.11297
"1","PHS","3853",1581.67620,0.00000,44906.80789
"1","H2","3853",3701.26471,0.00000,7165663.12818
"1","Li-Ion","3854",0.00000,0.00000,8799.07986
"1","CAES","3854",0.00000,0.00000,70590.11297
"1","PHS","3854",0.00000,0.00000,44906.80789
"1","H2","3854",3701.26471,0.00000,7168118.26944
"1","Li-Ion","3855",0.00000,0.00000,8799.07986
"1","CAES","3855",0.00000,0.00000,70590.11297
"1","PHS","3855",0.00000,0.00000,44906.80789
"1","H2","3855",3701.26471,0.00000,7170573.41070
"1","Li-Ion","3856",0.00000,0.00000,8799.07986
"1","CAES","3856",0.00000,0.00000,70590.11297
"1","PHS","3856",0.00000,0.00000,44906.80789
"1","H2","3856",3701.26471,0.00000,7173028.55196
"1","Li-Ion","3857",0.00000,0.00000,8799.07986
"1","CAES","3857",0.00000,0.00000,70590.11297
"1","PHS","3857",0.00000,0.00000,44906.80789
"1","H2","3857",3701.26471,0.00000,7175483.69321
"1","Li-Ion","3858",0.00000,0.00000,8799.07986
"1","CAES","3858",0.00000,0.00000,70590.11297
"1","PHS","3858",0.00000,0.00000,44906.80789
"1","H2","3858",3701.26471,0.00000,7177938.83447
"1","Li-Ion","3859",0.00000,1527.11425,7152.35021
"1","CAES","3859",0.00000,0.00000,70590.11297
"1","PHS","3859",0.00000,3693.58740,40729.99516
"1","H2","3859",3701.26471,0.00000,7180393.97573
"1","Li-Ion","3860",0.00000,0.00000,7152.35021
"1","CAES","3860",0.00000,0.00000,70590.11297
"1","PHS","3860",0.00000,2217.22825,38222.69097
"1","H2","3860",3701.26471,0.00000,7182849.11699
"1","Li-Ion","3861",0.00000,0.00000,7152.35021
"1","CAES","3861",0.00000,0.00000,70590.11297
"1","PHS","3861",0.00000,1608.43791,36403.82405
"1","H2","3861",3701.26471,0.00000,7185304.25824
"1","Li-Ion","3862",0.00000,0.00000,7152.35021
"1","CAES","3862",0.00000,0.00000,70590.11297
"1","PHS","3862",0.00000,670.61348,35645.47543
"1","H2","3862",3701.26471,0.00000,7187759.39950
"1","Li-Ion","3863",0.00000,0.00000,7152.35021
"1","CAES","3863",0.00000,0.00000,70590.11297
"1","PHS","3863",0.00000,0.00000,35645.47543
"1","H2","3863",3701.26471,0.00000,7190214.54076
"1","Li-Ion","3864",0.00000,0.00000,7152.35021
"1","CAES","3864",0.00000,0.00000,70590.11297
"1","PHS","3864",0.00000,0.00000,35645.47543
"1","H2","3864",3701.26471,0.00000,7192669.68202
"1","Li-Ion","3865",0.00000,0.00000,7152.35021
"1","CAES","3865",0.00000,0.00000,70590.11297
"1","PHS","3865",0.00000,0.00000,35645.47543
"1","H2","3865",3701.26471,0.00000,7195124.82327
"1","Li-Ion","3866",0.00000,0.00000,7152.35021
"1","CAES","3866",0.00000,0.00000,70590.11297
"1","PHS","3866",0.00000,0.00000,35645.47543
"1","H2","3866",3701.26471,0.00000,7197579.96453
"1","Li-Ion","3867",0.00000,0.00000,7152.35021
"1","CAES","3867",0.00000,0.00000,70590.11297
"1","PHS","3867",0.00000,0.00000,35645.47543
"1","H2","3867",3701.26471,0.00000,7200035.10579
"1","Li-Ion","3868",0.00000,0.00000,7152.35021
"1","CAES","3868",0.00000,0.00000,70590.11297
"1","PHS","3868",3693.58740,0.00000,38911.74298
"1","H2","3868",3701.26471,0.00000,7202490.24704
"1","Li-Ion","3869",0.00000,0.00000,7152.35021
"1","CAES","3869",0.00000,0.00000,70590.11297
"1","PHS","3869",0.00000,0.00000,38911.74298
"1","H2","3869",3701.26471,0.00000,7204945.38830
"1","Li-Ion","3870",0.00000,0.00000,7152.35021
"1","CAES","3870",0.00000,0.00000,70590.11297
"1","PHS","3870",3693.58740,0.00000,42178.01053
"1","H2","3870",3701.26471,0.00000,7207400.52956
"1","Li-Ion","3871",0.00000,0.00000,7152.35021
"1","CAES","3871",0.00000,0.00000,70590.11297
"1","PHS","3871",3693.58740,0.00000,45444.27809
"1","H2","3871",3701.26471,0.00000,7209855.67082
"1","Li-Ion","3872",0.00000,0.00000,7152.35021
"1","CAES","3872",0.00000,0.00000,70590.11297
"1","PHS","3872",3693.58740,0.00000,48710.54564
"1","H2","3872",3701.26471,0.00000,7212310.81207
"1","Li-Ion","3873",0.00000,0.00000,7152.35021
"1","CAES","3873",0.00000,0.00000,70590.11297
"1","PHS","3873",0.00000,0.00000,48710.54564
"1","H2","3873",3701.26471,0.00000,7214765.95333
"1","Li-Ion","3874",0.00000,0.00000,7152.35021
"1","CAES","3874",0.00000,0.00000,70590.11297
"1","PHS","3874",750.88636,0.00000,49374.56018
"1","H2","3874",3701.26471,0.00000,7217221.09459
"1","Li-Ion","3875",0.00000,0.00000,7152.35021
"1","CAES","3875",0.00000,0.00000,70590.11297
"1","PHS","3875",0.00000,0.00000,49374.56018
"1","H2","3875",3701.26471,0.00000,7219676.23585
"1","Li-Ion","3876",1429.40479,0.00000,8477.92568
"1","CAES","3876",0.00000,0.00000,70590.11297
"1","PHS","3876",3693.58740,0.00000,52640.82773
"1","H2","3876",3701.26471,0.00000,7222131.37710
"1","Li-Ion","3877",346.30945,0.00000,8799.07986
"1","CAES","3877",0.00000,0.00000,70590.11297
"1","PHS","3877",3693.58740,0.00000,55907.09529
"1","H2","3877",3701.26471,0.00000,7224586.51836
"1","Li-Ion","3878",0.00000,0.00000,8799.07986
