*Hour,OtherRenewables
1665,1886.612574
1666,1831.338236
1667,1786.154608
1668,1779.631477
1669,1755.322384
1670,1757.255045
1671,1768.364212
1672,1845.19422
1673,1877.338396
1674,1983.549066
1675,2050.061857
1676,2057.822368
1677,2060.567776
1678,1981.124504
1679,1917.898871
1680,1879.265134
1681,1870.295426
1682,1872.903217
1683,1873.541695
1684,1895.427229
1685,1899.20036
1686,1913.283543
1687,2058.146957
1688,2058.173714
1689,1972.323402
1690,1898.840865
1691,1798.658909
1692,1797.630904
1693,1816.506562
1694,1817.369475
1695,1825.891063
1696,1841.530991
1697,1892.582801
1698,2038.339899
1699,2063.355814
1700,2101.382492
1701,2102.933508
1702,2001.549976
1703,1942.645354
1704,1905.500491
1705,1910.706463
1706,1908.083159
1707,1901.182385
1708,1901.05358
1709,1898.070941
1710,1934.96727
1711,2062.187643
1712,2008.586885
1713,1968.277447
1714,1941.368431
1715,1910.463962
1716,1849.063992
1717,1842.554008
1718,1831.025775
1719,1827.917141
1720,1838.816297
1721,1856.261054
1722,1907.416794
1723,2055.114874
1724,2105.445398
1725,2109.878969
1726,2109.452747
1727,2068.380564
1728,2016.21112
1729,1918.542645
1730,1913.000647
1731,1913.612317
1732,1918.015872
1733,1944.391311
1734,2046.064003
1735,2071.589176
1736,2067.167959
1737,1999.255393
1738,1929.400091
1739,1828.947025
1740,1812.168999
1741,1820.64051
1742,1816.338368
1743,1820.460812
1744,1825.768137
1745,1838.839524
1746,1943.078609
1747,1959.096723
1748,2094.171374
1749,2105.834229
1750,2101.286807
1751,2032.308975
1752,1893.147032
1753,1852.796918
1754,1848.81078
1755,1855.525069
1756,1856.62287
1757,1859.125947
1758,1982.036655
1759,2041.517195
1760,2045.024879
1761,2005.186454
1762,1937.328783
1763,1883.135128
1764,1800.801191
1765,1793.466728
1766,1795.568739
1767,1801.79518
1768,1811.761782
1769,1824.171098
1770,1858.601431
1771,1923.64543
1772,2039.837675
1773,2054.352596
1774,2052.269785
1775,2032.690911
1776,1972.907571
1777,1906.637098
1778,1906.477633
1779,1895.788719
1780,1886.667569
1781,1898.361298
1782,2001.290298
1783,2103.127339
1784,2071.632065
1785,2063.7274
1786,1934.523806
1787,1872.965671
1788,1858.033386
1789,1856.976042
1790,1856.19826
1791,1859.649046
1792,1878.269769
1793,1881.147559
1794,1968.718805
1795,2061.78446
1796,2103.004398
1797,2105.121578
1798,2114.54097
1799,2075.837023
1800,2003.649564
1801,1927.872484
1802,1916.829753
1803,1917.200885
1804,1929.353764
1805,1964.52411
1806,2020.243836
1807,2084.057454
1808,2080.886996
1809,2072.979307
1810,1894.778564
1811,1877.824026
1812,1884.184136
1813,1887.883837
1814,1880.56272
1815,1888.09435
1816,1885.565501
1817,1885.275883
1818,2035.304173
1819,2104.333529
1820,2141.736363
1821,2144.446642
1822,2154.705666
1823,2097.304838
1824,1993.220661
1825,1942.7926
1826,1937.414219
1827,1943.966448
1828,1948.32257
1829,1984.992004
1830,2052.258821
1831,2143.96876
1832,2137.166306
1833,2104.853589
1834,1972.069136
1835,1915.376845
1836,1895.159485
1837,1884.086741
1838,1856.944978
1839,1861.864101
1840,1933.305904
1841,1955.954415
1842,2053.860974
1843,2149.607555
1844,2155.853996
1845,2102.808143
1846,2067.958708
1847,2017.665052
1848,1977.544688
1849,1954.020543
1850,1947.543137
1851,1946.394738
1852,1951.52329
1853,1954.644518
1854,2091.991507
1855,2142.977047
1856,2120.515384
1857,2046.134681
1858,1945.591021
1859,1923.238095
1860,1922.035411
1861,1925.645109
1862,1915.110722
1863,1911.205415
1864,1921.35141
1865,1936.234108
1866,1997.501353
1867,2102.488766
1868,2138.111421
1869,2102.592461
1870,2099.943322
1871,2101.234542
1872,2036.124398
1873,1987.520137
1874,1975.965878
1875,1976.134234
1876,1979.854035
1877,1976.437265
1878,2098.450059
1879,2121.840644
1880,2156.240557
1881,2062.678502
1882,2006.489603
1883,1997.970659
1884,1996.805842
1885,1992.002188
1886,2007.80153
1887,2028.288736
1888,2041.604298
1889,2050.298312
1890,2070.63871
1891,2076.679344
1892,2111.670181
1893,2133.8117
1894,2099.885783
1895,2080.478941
1896,2023.631803
1897,2023.752681
1898,1993.221646
1899,2015.342415
1900,2037.718836
1901,2045.59125
1902,2082.542916
1903,2096.20538
1904,2102.053046
1905,2063.220858
1906,2039.163163
1907,1987.113478
1908,2000.716222
1909,2017.480138
1910,2020.717337
1911,2022.600928
1912,2041.884479
1913,2056.68161
1914,2114.248189
1915,2130.71976
1916,2156.338416
1917,2166.325495
1918,2116.330945
1919,2103.516372
1920,2079.049802
1921,2050.931232
1922,2019.574462
1923,2020.664831
1924,2022.644486
1925,2062.965793
1926,2098.247795
1927,2160.817835
1928,2127.583481
1929,2127.628627
1930,2118.996496
1931,2014.142032
1932,1985.030421
1933,1942.30154
1934,1966.42636
1935,2005.33623
1936,2011.461384
1937,2057.277153
1938,2141.338617
1939,2148.494884
1940,2186.045527
1941,2180.564429
1942,2151.994655
1943,2140.096001
1944,1992.990125
1945,1987.904485
1946,1952.736632
1947,1952.387845
1948,1955.973068
1949,2010.93448
1950,2145.732263
1951,2160.971254
1952,2168.833658
1953,2101.984414
1954,2013.98975
1955,1960.683017
1956,1953.033592
1957,1945.749417
1958,1924.133131
1959,1919.310764
1960,1919.565417
1961,1917.257642
1962,2062.944654
1963,2161.528647
1964,2160.856348
1965,2166.817959
1966,2165.618092
1967,2132.378442
1968,2083.267751
1969,2004.253245
1970,1910.477775
1971,1912.484905
1972,1936.232563
1973,1990.778991
1974,2125.216375
1975,2135.071027
1976,2134.024809
1977,2030.222812
1978,1934.698634
1979,1927.428658
1980,1923.874276
1981,1932.95165
1982,1919.66699
1983,1915.115291
1984,1932.568564
1985,1950.409264
1986,2096.274493
1987,2185.636973
1988,2187.398671
1989,2180.471062
1990,2188.166185
1991,2142.475851
1992,2046.617887
1993,1979.432048
1994,1940.844556
1995,1943.774683
1996,1938.470783
1997,1959.565726
1998,2097.494792
1999,2148.833605
2000,2111.748076
2001,2004.259279
2002,1900.711138
2003,1899.869302
2004,1895.375333
2005,1895.571761
2006,1894.312042
2007,1904.853595
2008,1913.998338
2009,1918.765126
2010,1989.619801
2011,2121.541393
2012,2144.120909
2013,2133.826276
2014,2094.757653
2015,1993.912813
2016,1967.503796
2017,1974.510136
2018,1935.388922
2019,1962.738133
2020,1968.959034
2021,2007.444176
2022,2007.705505
2023,2075.717071
2024,2053.591121
2025,1932.749653
2026,1883.978906
2027,1876.177959
2028,1874.309575
2029,1876.577228
2030,1883.513483
2031,1887.673848
2032,1891.82445
2033,1893.856486
2034,1985.99903
2035,2089.130813
2036,2142.147502
2037,2139.896556
2038,2111.635551
2039,2030.949276
2040,1992.638252
2041,1966.713832
2042,1917.570783
2043,1915.10131
2044,1916.528236
2045,1956.948703
2046,1941.638522
2047,1943.320872
2048,1923.458576
2049,1912.332605
2050,1901.130162
2051,1902.945841
2052,1865.862329
2053,1860.341097
2054,1854.870346
2055,1854.942825
2056,1873.143793
2057,1887.617323
2058,1923.895008
2059,1923.595279
2060,1963.924943
2061,1977.247807
2062,1932.15732
2063,1915.602974
2064,1908.169926
2065,1909.485591
2066,1877.537632
2067,1880.52581
2068,1883.159921
2069,1917.725084
2070,1913.613865
2071,1947.639384
2072,1895.538926
2073,1865.464696
2074,1821.441032
2075,1821.047439
2076,1819.633567
2077,1819.483017
2078,1813.531507
2079,1799.125968
2080,1803.969834
2081,1814.438878
2082,1860.91288
2083,1871.826598
2084,2020.655242
2085,2054.996718
2086,2063.014966
2087,1899.389577
2088,1869.997412
2089,1970.457141
2090,1982.854435
2091,1980.677288
2092,1982.06788
2093,1980.838413
2094,1915.385636
2095,1904.601679
2096,1907.238439
2097,1901.747213
2098,1864.789484
2099,1863.184523
2100,1849.504254
2101,1840.80456
2102,1843.69873
2103,1862.709711
2104,1891.684475
2105,1897.911529
2106,1936.048937
2107,1943.020812
2108,1937.102358
2109,1934.268245
2110,1941.531884
2111,1939.615181
2112,1942.653958
2113,1925.99179
2114,1925.721245
2115,1928.122274
2116,1936.006109
2117,1937.797712
2118,1943.066743
2119,1977.867941
2120,1974.343377
2121,1938.929585
2122,1929.572476
2123,1921.114035
2124,1919.156663
2125,1935.882632
2126,1928.370084
2127,1890.544431
2128,1899.470449
2129,1903.569703
2130,1951.444055
2131,1991.263995
2132,1990.870598
2133,1994.666449
2134,1991.156374
2135,1959.56228
2136,1952.441226
2137,1950.656771
2138,1944.035118
2139,1943.893838
2140,1939.523634
2141,1933.84442
2142,1940.501478
2143,1982.17752
2144,1982.173058
2145,1944.708841
2146,1934.659773
2147,1914.85877
2148,1910.683315
2149,1889.710558
2150,1887.963955
2151,1855.888808
2152,1864.709779
2153,1870.654753
2154,1907.161945
2155,1950.068179
2156,1947.138174
2157,1940.07373
2158,1940.043221
2159,1913.13264
2160,1894.528813
2161,1871.148511
2162,1871.678559
2163,1860.283376
2164,1833.123968
2165,1850.084138
2166,1827.952971
2167,1751.356081
2168,1739.906279
2169,1734.045181
2170,1731.255976
2171,1724.583264
2172,1715.102859
2173,1717.201475
2174,1726.524296
2175,1706.720037
2176,1687.507194
2177,1732.213877
2178,1788.399184
2179,1797.661978
2180,1821.378118
2181,1837.71466
2182,1836.54218
2183,1832.103379
2184,1734.714104
2185,1753.496472
2186,1761.852367
2187,1746.340124
2188,1747.199978
2189,1748.974678
2190,1742.406595
2191,1763.866674
2192,1776.333623
2193,1759.198002
2194,1747.620091
2195,1733.213806
2196,1698.105953
2197,1690.908187
2198,1705.422862
2199,1739.519415
2200,1770.452896
2201,1804.273707
2202,1866.127692
2203,1860.146747
2204,1858.980257
2205,1858.034318
2206,1859.482976
2207,1831.281617
2208,1801.620593
2209,1716.700293
2210,1715.101704
2211,1746.191708
2212,1743.154305
2213,1717.640936
2214,1806.738938
2215,1818.485241
2216,1816.728773
2217,1805.719791
2218,1748.62262
2219,1714.973051
2220,1709.368557
2221,1704.999078
2222,1676.47893
2223,1676.480824
2224,1661.517494
2225,1713.97852
2226,1801.992587
2227,1821.546145
2228,1826.987634
2229,1834.477988
2230,1849.382767
2231,1811.634542
2232,1753.502299
2233,1765.397697
2234,1778.848524
2235,1779.518285
2236,1781.485536
2237,1777.528194
2238,1823.718578
2239,1757.947714
2240,1750.12934
2241,1786.791585
2242,1791.086968
2243,1729.611953
2244,1661.188881
2245,1670.717037
2246,1670.714469
2247,1692.208427
2248,1725.941092
2249,1804.318991
2250,1807.551684
2251,1810.252938
2252,1834.723142
2253,1831.356519
2254,1834.09362
2255,1822.010671
2256,1814.472246
2257,1756.782458
2258,1737.892582
2259,1743.72117
2260,1744.468853
2261,1712.724743
2262,1705.869232
2263,1720.931716
2264,1733.341014
2265,1721.483271
2266,1735.018657
2267,1736.356531
2268,1738.925823
2269,1726.392297
2270,1749.841999
2271,1761.086498
2272,1806.123782
2273,1867.260764
2274,1857.256583
2275,1864.192078
2276,1897.457061
2277,1989.170635
2278,1987.635835
2279,1989.485219
2280,1988.651879
2281,1861.197301
2282,1845.143977
2283,1894.007837
2284,1893.888344
2285,1899.858557
2286,1907.579345
2287,1907.945983
2288,1910.201727
2289,1901.902075
2290,1851.592466
2291,1849.713364
2292,1843.225731
2293,1830.538593
2294,1854.528344
2295,1866.990854
2296,1869.149849
2297,1881.596722
2298,1895.507496
2299,2003.678636
2300,2004.128321
2301,2010.463659
2302,2015.200968
2303,1962.861332
2304,1935.34281
2305,1887.249491
2306,1886.047597
2307,1881.745954
2308,1881.587427
2309,1886.824727
2310,1943.385304
2311,1944.897781
2312,1945.367092
2313,1898.495627
2314,1861.287543
2315,1879.143674
2316,1888.965825
2317,1892.568632
2318,1880.381194
2319,1876.301844
2320,1887.375802
2321,1906.456654
2322,2000.392036
2323,2041.465834
2324,2038.929355
2325,2026.143297
2326,1994.304606
2327,1978.793919
2328,1924.462153
2329,1894.00925
2330,1884.65752
2331,1883.729327
2332,1886.687416
2333,1905.253456
2334,1949.541774
2335,1932.888162
2336,1904.308738
2337,1851.601328
2338,1803.809781
2339,1802.49776
2340,1799.561631
2341,1799.382614
2342,1797.248864
2343,1780.557213
2344,1788.669863
2345,1794.483001
2346,1821.169483
2347,1883.807349
2348,1879.52163
2349,1884.557396
2350,1885.457069
2351,1835.006639
2352,1816.666875
2353,1793.396148
2354,1795.431346
2355,1811.441176
2356,1805.647299
2357,1815.883452
2358,1862.168193
2359,1864.950341
2360,1868.820837
2361,1819.301216
2362,1818.224824
2363,1827.226607
2364,1818.892394
2365,1783.870185
2366,1781.620046
2367,1782.848392
2368,1794.00517
2369,1792.982755
2370,1803.24506
2371,1912.282887
2372,1899.391138
2373,1892.279098
2374,1907.0501
2375,1890.233173
2376,1828.820079
2377,1799.208314
2378,1796.722949
2379,1809.271543
2380,1813.920584
2381,1817.410676
2382,1838.670947
2383,1853.022593
2384,1854.12527
2385,1826.609522
2386,1825.584326
2387,1833.202729
2388,1824.88193
2389,1827.203899
2390,1827.90443
2391,1824.727504
2392,1830.548875
2393,1786.005483
2394,1819.845305
2395,1886.240507
2396,1894.864775
2397,1891.195171
2398,1894.508008
2399,1850.912553
2400,1868.216721
2401,1869.267575
2402,1871.096325
2403,1872.945969
2404,1877.240011
2405,1879.044293
2406,1872.857272
2407,1847.546941
2408,1828.546294
2409,1809.804874
2410,1806.994528
2411,1823.378294
2412,1820.98894
2413,1837.868387
2414,1847.827193
2415,1855.295463
2416,1865.75861
2417,1872.808536
2418,1876.379823
2419,1889.746558
2420,1890.459412
2421,1888.149794
2422,1884.899209
2423,1882.959065
2424,1884.418479
2425,1897.838112
2426,1901.407195
2427,1906.008219
2428,1909.510675
2429,1912.360297
2430,1909.561255
2431,1900.498943
2432,1897.364653
2433,1893.038987
2434,1875.20648
2435,1870.111284
2436,1855.973448
2437,1857.305594
2438,1862.32614
2439,1861.249656
2440,1874.649754
2441,1896.123581
2442,1909.728766
2443,2010.313884
2444,2012.220491
2445,2013.979543
2446,2000.494763
2447,1961.59824
2448,1903.580366
2449,1933.04726
2450,1937.588296
2451,1939.700531
2452,1943.796707
2453,1941.047106
2454,1903.488582
2455,1904.703141
2456,1908.614236
2457,1904.266645
2458,1900.519788
2459,1901.017305
2460,1904.307019
2461,1902.965691
2462,1906.390486
2463,1903.807351
2464,1908.963982
2465,1908.696453
2466,1914.157541
2467,1917.22663
2468,1935.531816
2469,1947.067201
2470,1952.665526
2471,1929.110883
2472,1927.646593
2473,1905.548477
2474,1905.414177
2475,1906.092022
2476,1907.200731
2477,1907.33748
2478,1923.568015
2479,1932.584503
2480,1927.790893
2481,1910.483398
2482,1899.536152
2483,1891.675824
2484,1885.320473
2485,1883.724519
2486,1883.11108
2487,1883.117646
2488,1889.007204
2489,1893.475209
2490,1847.146388
2491,1995.93143
2492,2061.956642
2493,2063.445208
2494,2071.080881
2495,2066.307109
2496,2063.837894
2497,1935.175909
2498,1926.079876
2499,1922.205385
2500,1914.248987
2501,1897.598808
2502,1860.845437
2503,1864.812658
2504,1867.953447
2505,1858.685058
2506,1854.037211
2507,1837.010071
2508,1842.65187
2509,1850.066602
2510,1840.008134
2511,1841.466139
2512,1873.812729
2513,1888.913202
2514,1884.910028
2515,1939.137293
2516,1932.870847
2517,1915.068846
2518,1889.6179
2519,1818.177301
2520,1809.518165
2521,1808.391674
2522,1808.974512
2523,1808.543497
2524,1805.430736
2525,1799.766623
2526,1825.518664
2527,1838.531957
2528,1846.183664
2529,1846.763102
2530,1845.411067
2531,1817.69656
2532,1814.363557
2533,1821.05803
2534,1823.45222
2535,1815.424063
2536,1811.666524
2537,1847.095208
2538,1915.436736
2539,1916.087469
2540,1905.556778
2541,1910.466769
2542,1923.162399
2543,1865.421959
2544,1863.956879
2545,1882.442246
2546,1884.58082
2547,1883.563126
2548,1888.314275
2549,1884.096096
2550,1885.658272
2551,1883.29125
2552,1862.874221
2553,1856.208252
2554,1859.897852
2555,1863.588995
2556,1836.053556
2557,1815.514559
2558,1825.482656
2559,1814.170578
2560,1808.189388
2561,1819.50318
2562,1820.489664
2563,1844.640674
2564,1961.67523
2565,1974.61888
2566,1976.289904
2567,1868.185775
2568,1866.064455
2569,1862.777408
2570,1859.756765
2571,1862.433044
2572,1860.079333
2573,1857.948902
2574,1855.199491
2575,1834.012157
2576,1867.421832
2577,1860.995956
2578,1843.730331
2579,1814.320685
2580,1814.814302
2581,1814.814302
2582,1814.814302
2583,1814.814301
2584,1814.814299
2585,1814.814299
2586,1814.814299
2587,1814.814299
2588,1814.8143
2589,1814.8143
2590,1814.8143
2591,1814.8143
2592,1814.814301
2593,1814.814301
2594,1814.814301
2595,1814.814301
2596,1814.814301
2597,1814.814301
2598,1814.814301
2599,1814.814303
2600,1814.814301
2601,1814.814302
2602,1814.8143
2603,1863.236859
2604,1887.510499
2605,1887.046769
2606,1898.276641
2607,1887.981581
2608,1892.832177
2609,1895.646234
2610,1910.18985
2611,1946.379206
2612,1942.062707
2613,1929.992364
2614,1914.831281
2615,1921.80896
2616,1909.364564
2617,1904.975668
2618,1913.689586
2619,1925.075524
2620,1929.821825
2621,1927.365114
2622,1926.003301
2623,1956.534556
2624,1960.801875
2625,1969.843602
2626,1920.649123
2627,1912.936161
2628,1911.416175
2629,1903.07876
2630,1904.3761
2631,1902.793835
2632,1907.466119
2633,1914.166985
2634,1913.348869
2635,1958.772479
2636,2051.029876
2637,2050.718009
2638,2042.920501
2639,1964.868783
2640,1953.602777
2641,1914.424871
2642,1930.509289
2643,1956.264843
2644,1954.674104
2645,1958.542828
2646,1962.606886
2647,1932.271552
2648,1917.598899
2649,1912.894938
2650,1893.89039
2651,1840.311872
2652,1829.138471
2653,1834.513329
2654,1840.653034
2655,1837.348216
2656,1840.675804
2657,1853.653909
2658,1868.971478
2659,1875.408167
2660,1881.72913
2661,1850.433261
2662,1862.706904
2663,1836.036975
2664,1838.041487
2665,1799.225665
2666,1795.507607
2667,1755.362977
2668,1748.447584
2669,1708.232997
2670,1682.370918
2671,1650.451486
2672,1623.184431
2673,1599.730877
2674,1575.241957
2675,1567.214969
2676,1562.482986
2677,1558.734974
2678,1550.838683
2679,1566.321754
2680,1577.20713
2681,1593.480465
2682,1590.43311
2683,1623.585351
2684,1620.351467
2685,1624.94484
2686,1599.827599
2687,1595.436986
2688,1598.881595
2689,1597.55331
2690,1596.326621
2691,1596.750703
2692,1566.641094
2693,1557.735965
2694,1555.651201
2695,1574.195127
2696,1574.069535
2697,1564.907736
2698,1531.39795
2699,1518.487949
2700,1518.234664
2701,1547.166653
2702,1562.145532
2703,1570.095856
2704,1586.169874
2705,1615.984619
2706,1625.051636
2707,1693.063496
2708,1744.484561
2709,1818.050538
2710,1830.897581
2711,1806.78203
2712,1751.990518
2713,1699.560751
2714,1684.270739
2715,1667.39969
2716,1662.635959
2717,1663.602308
2718,1718.934825
2719,1716.238776
2720,1712.552024
2721,1642.984421
2722,1631.919341
2723,1633.149458
2724,1624.093321
2725,1635.657115
2726,1635.427354
2727,1635.992525
2728,1667.021146
2729,1701.656523
2730,1794.47769
2731,1887.967315
2732,1880.578166
2733,1839.407097
2734,1804.910351
2735,1757.313663
2736,1716.968702
2737,1718.520815
2738,1718.984588
2739,1671.739979
2740,1668.343586
2741,1750.157115
2742,1750.247475
2743,1742.136253
2744,1734.330912
2745,1657.050079
2746,1641.954677
2747,1634.089306
2748,1625.178205
2749,1630.468853
2750,1631.713699
2751,1629.434248
2752,1635.270707
2753,1680.772493
2754,1788.344034
2755,1882.964987
2756,1885.887083
2757,1858.23504
2758,1887.497037
2759,1809.861861
2760,1714.608102
2761,1754.671729
2762,1731.335288
2763,1715.107449
2764,1735.046576
2765,1735.368749
2766,1737.834402
2767,1735.061831
2768,1732.978399
2769,1702.685312
2770,1701.676383
2771,1674.928029
2772,1690.725102
2773,1692.606015
2774,1718.359147
2775,1737.32959
2776,1759.85768
2777,1750.567591
2778,1781.160503
2779,1833.980804
2780,1865.583892
2781,1858.425653
2782,1846.026348
2783,1861.502456
2784,1877.826361
2785,1877.073301
2786,1890.584533
2787,1885.038727
2788,1881.767954
2789,1882.081656
2790,1889.806917
2791,1893.322784
2792,1835.738165
2793,1829.021201
2794,1812.611929
2795,1804.784411
2796,1763.300998
2797,1769.823103
2798,1734.260692
2799,1744.329061
2800,1771.721791
2801,1789.291341
2802,1810.138506
2803,1877.154169
2804,1937.301118
2805,1946.824362
2806,1950.31103
2807,1945.600027
2808,1901.3099
2809,1924.436405
2810,1933.667072
2811,1929.299743
2812,1929.565268
2813,1875.383183
2814,1868.363118
2815,1885.819233
2816,1883.661039
2817,1823.757338
2818,1822.419514
2819,1843.372007
2820,1788.403416
2821,1782.428295
2822,1804.004509
2823,1829.448895
2824,1833.629335
2825,1877.005405
2826,1843.826687
2827,1869.329622
2828,1994.680035
2829,2021.374917
2830,2017.618185
2831,1987.795912
2832,1879.157283
2833,1846.901256
2834,1843.424493
2835,1841.385749
2836,1844.896379
2837,1857.081887
2838,1848.974731
2839,1795.473322
2840,1761.166405
2841,1753.975292
2842,1748.896294
2843,1774.523845
2844,1785.985829
2845,1791.064298
2846,1743.218173
2847,1751.998908
2848,1757.23426
2849,1724.461285
2850,1763.866094
2851,1783.835992
2852,1835.779181
2853,1834.497545
2854,1818.165197
2855,1759.160918
2856,1753.455326
2857,1762.758299
2858,1758.188752
2859,1722.246149
2860,1723.716382
2861,1758.05912
2862,1742.551508
2863,1755.090204
2864,1799.685549
2865,1790.293076
2866,1705.810184
2867,1735.450755
2868,1738.819748
2869,1754.951756
2870,1726.356525
2871,1727.817615
2872,1725.899056
2873,1729.082107
2874,1774.603197
2875,1800.102867
2876,1837.857885
2877,1855.714433
2878,1876.141462
2879,1828.325852
2880,1820.825958
2881,1867.402952
2882,1869.735884
2883,1837.855431
2884,1874.808885
2885,1878.066456
2886,1869.931595
2887,1874.885167
2888,1906.536926
2889,1868.696434
2890,1857.129796
2891,1825.653219
2892,1866.314096
2893,1866.412118
2894,1865.66079
2895,1867.105134
2896,1870.458673
2897,1878.528084
2898,1876.037315
2899,1913.827351
2900,1929.827153
2901,1929.400298
2902,1939.196181
2903,1890.623531
2904,1873.155896
2905,1842.552925
2906,1836.036663
2907,1838.555078
2908,1846.330551
2909,1848.266975
2910,1908.120506
2911,1949.616309
2912,1961.610601
2913,1962.764368
2914,1953.390856
2915,1947.700113
2916,1958.129513
2917,1937.282295
2918,1903.382238
2919,1944.870592
2920,1962.12373
2921,1965.579381
2922,1972.658116
2923,1985.653056
2924,1991.662113
2925,1994.621559
2926,1991.938018
2927,1977.562593
2928,1970.165242
2929,1924.655095
2930,1927.586822
2931,1925.834738
2932,1923.218677
2933,1922.761698
2934,1956.844326
2935,1965.098481
2936,1966.900424
2937,1941.165252
2938,1916.670369
2939,1885.35631
2940,1869.094814
2941,1878.999201
2942,1918.967657
2943,1915.470176
2944,1914.091309
2945,1877.835492
2946,1889.702553
2947,1971.293161
2948,2024.928596
2949,2035.094175
2950,2036.680727
2951,1922.36353
2952,1925.783955
2953,1957.386273
2954,1958.047334
2955,1961.476278
2956,1962.365796
2957,1956.877266
2958,1951.144118
2959,1960.068424
2960,1964.176355
2961,1925.479627
2962,1893.774342
2963,1903.673094
2964,1908.907171
2965,1904.922021
2966,1900.78447
2967,1886.830235
2968,1886.228203
2969,1935.820518
2970,1953.595851
2971,2008.099867
2972,2024.003582
2973,2032.259001
2974,2072.800497
2975,1962.89732
2976,1952.095096
2977,1938.055337
2978,1928.831346
2979,1926.319529
2980,1929.527912
2981,1931.171731
2982,1932.786466
2983,1951.117344
2984,1952.599991
2985,1918.414268
2986,1867.893878
2987,1859.370538
2988,1854.852004
2989,1866.258115
2990,1827.60244
2991,1817.578631
2992,1815.090923
2993,1899.910517
2994,1915.971136
2995,1990.89855
2996,2043.398106
2997,2019.372329
2998,2017.814299
2999,1915.726496
3000,1933.20252
3001,1937.653092
3002,1919.222253
3003,1918.857402
3004,1920.183354
3005,1934.274726
3006,1987.081102
3007,2030.635541
3008,2009.038403
3009,1929.499531
3010,1916.616305
3011,1906.085364
3012,1871.502703
3013,1901.467633
3014,1907.328198
3015,1908.732449
3016,1900.725654
3017,1918.576092
3018,1939.471109
3019,2018.632164
3020,2092.456868
3021,2090.627156
3022,2087.476545
3023,1934.452516
3024,1936.511405
3025,1934.295122
3026,1935.076664
3027,1930.388821
3028,1915.153154
3029,1932.837016
3030,2030.792735
3031,2048.399755
3032,2007.07616
3033,1888.814219
3034,1836.848179
3035,1837.187701
3036,1823.295281
3037,1825.732784
3038,1820.592389
3039,1819.657186
3040,1842.620441
3041,1837.04895
3042,1879.724461
3043,1894.76669
3044,2032.437341
3045,2015.990039
3046,2041.489654
3047,1910.983232
3048,1883.384453
3049,1865.09495
3050,1850.278531
3051,1848.615189
3052,1849.257631
3053,1845.765537
3054,1905.736403
3055,1920.738938
3056,1861.98852
3057,1858.00125
3058,1817.091498
3059,1831.594745
3060,1861.353904
3061,1859.884309
3062,1821.38112
3063,1799.838674
3064,1829.58734
3065,1846.613182
3066,1891.57509
3067,1906.714082
3068,2050.42154
3069,2059.867586
3070,2058.608877
3071,1912.176781
3072,1899.314592
3073,1876.874931
3074,1881.896075
3075,1890.507174
3076,1887.947279
3077,1869.45043
3078,1967.116744
3079,1988.461951
3080,1900.93432
3081,1900.674927
3082,1883.726082
3083,1887.724206
3084,1869.224821
3085,1884.082482
3086,1861.859358
3087,1899.523148
3088,1900.327701
3089,1909.392171
3090,1904.186644
3091,1987.210306
3092,2053.341576
3093,2051.062929
3094,2051.666441
3095,1913.151679
3096,1893.242511
3097,1866.021528
3098,1847.350758
3099,1816.662977
3100,1815.051776
3101,1830.473077
3102,1881.686917
3103,1912.692372
3104,1914.500967
3105,1879.645535
3106,1862.498545
3107,1858.609958
3108,1853.169034
3109,1860.909801
3110,1859.938763
3111,1882.857396
3112,1901.137
3113,1915.589519
3114,1910.391615
3115,1979.726098
3116,2068.996797
3117,2035.108491
3118,1994.5614
3119,1913.426685
3120,1916.179475
3121,1916.807249
3122,1905.073381
3123,1888.024725
3124,1891.828448
3125,1893.965139
3126,1898.481174
3127,1901.275835
3128,1913.879229
3129,1908.230035
3130,1899.830462
3131,1893.852384
3132,1853.223801
3133,1834.707103
3134,1831.132208
3135,1852.096836
3136,1861.342809
3137,1867.391012
3138,1907.283685
3139,2006.462129
3140,1993.919258
3141,2000.724013
3142,1998.817499
3143,1933.138208
3144,1882.971211
3145,1853.056276
3146,1860.086234
3147,1862.813323
3148,1891.534953
3149,1894.931994
3150,1891.049856
3151,1892.951851
3152,1893.932016
3153,1891.399112
3154,1873.230499
3155,1795.245058
3156,1769.996976
3157,1772.288876
3158,1816.928441
3159,1814.596434
3160,1831.053928
3161,1841.792251
3162,1882.21603
3163,1967.693089
3164,1980.265326
3165,1936.706381
3166,1933.58307
3167,1866.096262
3168,1818.330088
3169,1801.290772
3170,1801.070441
3171,1761.75364
3172,1752.539336
3173,1787.382473
3174,1837.998473
3175,1808.573395
3176,1748.613884
3177,1706.903289
3178,1709.961572
3179,1722.625744
3180,1696.358026
3181,1698.176203
3182,1722.073613
3183,1741.061034
3184,1772.779336
3185,1777.391399
3186,1795.753222
3187,1899.659696
3188,1950.890236
3189,1976.430412
3190,1961.472828
3191,1916.503272
3192,1839.781345
3193,1816.210017
3194,1792.584493
3195,1791.127689
3196,1816.565188
3197,1817.465749
3198,1840.443606
3199,1859.442488
3200,1897.514192
3201,1937.216904
3202,1917.143919
3203,1842.081455
3204,1832.995125
3205,1828.074316
3206,1800.724826
3207,1799.705009
3208,1820.877696
3209,1851.55736
3210,1865.694234
3211,1945.083141
3212,2023.773942
3213,2026.877987
3214,2010.866128
3215,1885.221192
3216,1883.33768
3217,1873.446287
3218,1871.495435
